applicant_name,applicant_licence_no,regno,nappi_code,name,schedule,dosage_form,pack_size,is_generic,num_packs,equivalence_key,sep,effective_date
Janssen Pharmaceutica (Pty) Ltd,900.0,h/13.9.2/162,754498018,Pevaryl,S1,Cre,15,Originator,1,,168.8,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,c/5.7/590,767123018,Stugeron,S2,Tab,10,Originator,1,,45.86,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,c/5.7/590,767123026,Stugeron,S2,Tab,50,Originator,1,,229.38,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,w/20.2.2/43,786322004,Sporanox,S4,Cap,4,Originator,1,,208.93,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,w/20.2.2/43,786322020,Sporanox,S4,Cap,28,Originator,1,,1462.47,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,w/20.2.2/43,786322039,Sporanox,S4,Cap,14,Originator,1,,731.25,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,s/2.9/289,797146008,Tramal,S5,Cap,20,Originator,1,,108.91,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,s/2.9/289,797146016,Tramal,S5,Cap,100,Originator,1,,544.61,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,v/5.7.2/19,799807028,Motilium 1 Mg/Ml,S4,Sus,100,Originator,1,,63.54,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,h/13.9.2/165,800678028,Pevaryl,S1,Spr,30,Originator,1,,401.12,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,27/2.6.5/0236,801860024,Risperdal,S5,Tab,30,Originator,1,,980.83,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,27/2.6.5/0237,801879035,Risperdal,S5,Tab,30,Originator,1,,1434.07,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,u/11.9/213,807761001,Imodium,S2,Cap,6,Originator,1,,35.09,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,28/2.9/0288,814008003,Durogesic 25Mcg Per Hour,S6,Pad,5,Originator,1,,566.52,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,28/2.9/0289,814016006,Durogesic 50Mcg Per Hour,S6,Pad,5,Originator,1,,937.8,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,28/2.9/0291,814024009,Durogesic 100Mcg Per Hour,S6,Pad,5,Originator,1,,1653.67,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,28/2.9/0290,819425001,Durogesic 75Mcg Per Hour,S6,Pad,5,Originator,1,,1291.79,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/2.5/0236,822515008,Topamax 25Mg,S3,Tab,60,Originator,1,,410.06,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/2.5/0237,822523019,Topamax 50Mg,S3,Tab,60,Originator,1,,645.07,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/2.5/0238,822531003,Topamax 100Mg,S3,Tab,60,Originator,1,,1087.45,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/2.6.5/0215,823163016,Risperdal,S5,Sol,30,Originator,1,,614.92,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,m/5.7.1/530,825026008,Sibelium,S2,Tab,28,Originator,1,,640.09,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/5.8/0419,826146007,Sinumax Ped,S2,Syr,100,Originator,1,,38.47,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/20.2.2/0429,827681003,Sporanox Oral Solution,S4,Syr,150,Originator,1,,1073.91,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,27/2.6.5/0235,828432007,Risperdal,S5,Tab,30,Originator,1,,582.39,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,27/2.6.5/0238,828440018,Risperdal,S5,Tab,30,Originator,1,,1910.56,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,h/18.6/166,832367001,Gyno Pevaryl,S1,Vcr,78,Originator,1,,399.45,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,g/18.6/61,832502006,Gyno Daktarin,S1,Vcr,40,Originator,1,,333.22,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,g/18.6/61,832502014,Gyno-Daktarin Vc,S1,Cre,78,Originator,1,,494.5,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,h/13.9.2/163,833584006,Pevaryl,S1,Pow,30,Originator,1,,269.33,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,l/20.2.2/183,835307018,Daktarin Oral,S2,Gel,30,Originator,1,,196.4,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,30/2.5/0239,836753003,Topamax 200Mg,S3,Tab,60,Originator,1,,1654.57,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,33/11.4.3/0206,863106005,Pariet,S4,Tab,28,Originator,1,,185.04,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,32/11.4.3/0614,863114016,Pariet,S4,Tab,28,Originator,1,,369.94,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,32/26/0533,867411007,Caelyx 10Ml,S4,Inf,10,Originator,1,,6874.57,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,32/2.5/0662,878014004,Topamax Sc Sprinkle,S3,Cap,60,Originator,1,,282.95,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,32/2.5/0663,878022007,Topamax Sc,S3,Cap,60,Originator,1,,282.95,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,32/2.5/0664,890728003,Topamax Sc,S3,Cap,60,Originator,1,,477.71,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,33/2.6.5/0111,891523008,Risperdal,S5,Tab,30,Originator,1,,337.26,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,31/2.9/0646,891980007,Tramal Sr,S5,Srt,60,Originator,1,,662.57,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,31/2.9/0647,891983007,Tramal Sr,S5,Srt,60,Originator,1,,665.35,2016-11-09
Janssen Pharmaceutica (Pty) Ltd,900.0,32/26/0533,899468001,Caelyx,S4,Inf,25,Originator,1,,17186.39,2016-11-09
Johnson & Johnson (Pty) Ltd,241.0,u/13.4.2/140,700346001,Regaine,S2,Lit,60,Originator,1,,214.52,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,u/13.4.2/140,700348001,Regaine,S2,Lit,60,Originator,1,,214.52,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,m/10.1/248,726451010,Flemex,S2,Syr,200,Originator,1,,80.88,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,j/11.9/166,732478006,Imodium,S2,Syr,50,Originator,1,,69.48,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,p/34/187,747106002,Nicorette 2Mg,S1,Chg,105,Originator,1,,164.33,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,v/20.2.2/251,835587002,Niz Shampoo,S1,Sha,80,Originator,1,,114.95,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,34/34/0329,897795008,Nicorette Inhaler,S2,Inh,18,Originator,1,,102.13,2016-11-14
Johnson & Johnson (Pty) Ltd,241.0,z/10.1/5,789119006,Benylin Dry Cough,S2,Syr,200,Originator,1,,80.44,2016-11-14
Key Oncologics (Pty) Ltd,474.0,36/20.2.2/0453,700235001,Ambisome,S4,Inj,1,Originator,1,,2332.07,2016-11-07
Key Oncologics (Pty) Ltd,474.0,28/24/0258,709228001,Thalidomide Celgene 50Mg,S4,Cap,28,Originator,1,,3376.82,2016-11-07
Key Oncologics (Pty) Ltd,474.0,a39/8.5/0374,710080001,Thromboreductin 0.5Mg,S4,Cap,100,Generic,1,,5412.73,2016-11-07
Key Oncologics (Pty) Ltd,474.0,38/26/0057,710351001,Litak-10,S4,Inj,1,Generic,1,,5169.72,2016-11-07
Key Oncologics (Pty) Ltd,474.0,a40/26/0521,712413001,Vidaza,S4,Inj,1,Originator,1,,5328.23,2016-11-07
Key Oncologics (Pty) Ltd,474.0,a40/26/0352,713679001,"Doxorubicin ""Ebewe"" 10Mg (5Ml Vial)",S4,Sol,1,Generic,1,,76.25,2016-11-07
Key Oncologics (Pty) Ltd,474.0,41/26/0413,716039001,"Vinorelbin ""Ebewe"" 10Mg",S4,Inf,1,Generic,1,,293.2,2016-11-07
Key Oncologics (Pty) Ltd,474.0,41/26/0414,716040001,"Vinorelbin ""Ebewe"" 50Mg",S4,Inf,1,Generic,1,,1466.16,2016-11-07
Key Oncologics (Pty) Ltd,474.0,a39/26/648,716857001,Eligard 7.5Mg,S4,Inj,1,Originator,1,,1465.53,2016-11-07
Key Oncologics (Pty) Ltd,474.0,a39/26/649,716858001,Eligard 22.5Mg,S4,Inj,1,Originator,1,,3666.44,2016-11-07
Key Oncologics (Pty) Ltd,474.0,a39/26/651,716859001,Eligard 45Mg,S4,Inj,1,Originator,1,,5918.4,2016-11-07
Cipla Medpro (Pty) Ltd,672.0,43/2.6.5/0800,716635001,Quetoser 25,S5,Tab,100,Generic,1,,253,2016-11-10
Cipla Medpro (Pty) Ltd,672.0,43/2.6.5/0801,716636001,Quetoser 100,S5,Tab,90,Generic,1,,435,2016-11-10
Cipla Medpro (Pty) Ltd,672.0,43/2.6.5/0802,716637001,Quetoser 200,S5,Tab,60,Generic,1,,456,2016-11-10
Cipla Medpro (Pty) Ltd,672.0,43/2.6.5/0803,716638001,Quetoser 300,S5,Tab,60,Generic,1,,536.84,2016-11-10
Lasara Traders (Pty) Ltd,1060.0,43/7.1.3/0804,717024001,Hytenza 50,S3,Tab,30,Generic,1,,82.15,2016-11-10
Lasara Traders (Pty) Ltd,1060.0,43/7.1.3/0805,717042001,Hytenza 100,S3,Tab,30,Generic,1,,93.2,2016-11-10
Lasara Traders (Pty) Ltd,1060.0,44/7.5/1054,719185001,Astor 10,S4,Tab,30,Generic,1,,36.69,2016-11-10
Lasara Traders (Pty) Ltd,1060.0,44/7.5/1055,719186001,Astor 20,S4,Tab,30,Generic,1,,39.41,2016-11-10
Lasara Traders (Pty) Ltd,1060.0,44/7.5/1056,719187001,Astor 40,S4,Tab,30,Generic,1,,59.11,2016-11-10
Lasara Traders (Pty) Ltd,1060.0,44/7.5/1057,719189001,Astor 80,S4,Tab,30,Generic,1,,115.51,2016-11-10
LeBasi Pharmaceuticals CC,520.0,35/13.4.1/0384,700445001,Vari-Hydrocortisone 1% Cream,S2,Cre,15,Generic,1,,9.31,2016-11-08
LeBasi Pharmaceuticals CC,520.0,35/13.4.1/0384,700445002,Vari-Hydrocortisone 1% Cream,S2,Cre,20,Generic,1,,12.29,2016-11-08
LeBasi Pharmaceuticals CC,520.0,35/10.2/0142,700920001,Vari-Salbutamol 2Mg/5Ml Syrup,S2,Syr,100,Generic,1,,11.59,2016-11-08
LeBasi Pharmaceuticals CC,520.0,36/18.6/0130,703089001,Vari-Econazole Nitrate 1 % M/M Vaginal Cream,S2,Cre,80,Generic,1,,220.82,2016-11-08
LeBasi Pharmaceuticals CC,520.0,a39/20.2.8/0110,709880001,Vari-Stavudine 30 Mg,S4,Cap,60,Generic,1,,54.69,2016-11-08
LeBasi Pharmaceuticals CC,520.0,42/32/0055,713834001,Helicap,S4,Cap,10,Generic,1,,1326.98,2016-11-08
LeBasi Pharmaceuticals CC,520.0,41/20.2.8/0296,714829001,Vari-Zidovudine 300 Mg,S4,Tab,60,Generic,1,,346.38,2016-11-08
LeBasi Pharmaceuticals CC,520.0,a39/20.2.8/0610,714830001,Vari-Lamivudine 150 Mg,S4,Tab,60,Generic,1,,128.61,2016-11-08
LeBasi Pharmaceuticals CC,520.0,a39/20.2.8/0112,714831001,Vari-Nevirapine 200 Mg,S4,Tab,60,Generic,1,,250.98,2016-11-08
LeBasi Pharmaceuticals CC,520.0,36/20.2.2/0233,718641001,Vari Miconazole 2 % M/M Oral Gel,S2,Geo,40,Generic,1,,129.93,2016-11-08
Litha Pharma (Pty) Ltd,1088.0,a38/7.1/0355,704620001,"Amlosyn 5,0 Mg",S3,Tab,30,Generic,1,,69.88,2016-11-07
Litha Pharma (Pty) Ltd,1088.0,a38/7.1/0356,704621001,Amlosyn 10 Mg,S3,Tab,30,Generic,1,,108.8,2016-11-07
Litha Pharma (Pty) Ltd,1088.0,v/7.1.4/0100,780499018,Cardifen-5,S3,Cap,100,Generic,1,,145.98,2016-11-04
Litha Pharma (Pty) Ltd,1088.0,v/7.1.4/0101,780502019,Cardifen-10,S3,Cap,100,Generic,1,,129.76,2016-11-04
Litha Pharma (Pty) Ltd,1088.0,29/7.1/0416,839779003,Zapto-25,S3,Tab,60,Generic,1,,29.22,2016-11-04
Litha Pharma (Pty) Ltd,1088.0,29/7.1/0396,839787006,Zapto-50,S3,Tab,60,Generic,1,,57.42,2016-11-04
Litha Pharma (Pty) Ltd,1088.0,31/20.1.2/0418,861936019,Augmaxcil 375,S4,Fct,15,Generic,1,,46.93,2016-11-04
Litha Pharma (Pty) Ltd,1088.0,31/20.1.2/0420,861952006,Augmaxcil S,S4,Sus,100,Generic,1,,37.11,2016-11-04
MC Pharma (Pty) Ltd,253.0,k/20.1.1/157,763357006,Septopal Beads & Chains,S4,Bdl,10,Originator,1,,2754.23,2016-11-09
MC Pharma (Pty) Ltd,253.0,k/20.1.1/157,763357014,Septopal Beads & Chains,S4,Bdl,30,Originator,1,,4730.7,2016-11-09
MC Pharma (Pty) Ltd,253.0,34/14.2/0375,897264002,"Garacoll 32,5Mg Implant",S4,Imp,1,Originator,1,,758.83,2016-11-09
MC Pharma (Pty) Ltd,253.0,34/14.2/0376,897268006,Garacoll 130Mg Implant,S4,Imp,1,Originator,1,,2425.69,2016-11-09
Meda Pharma South Africa (Pty) Limited,1099.0,36/34/0522,702081001,Elidel,S4,Cre,15,Originator,1,,165.35,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,36/34/0522,702081002,Elidel,S4,Cre,30,Originator,1,,330.72,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,36/34/0522,702081003,Elidel,S4,Cre,60,Originator,1,,661.43,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,c/5.7.2/920,740519018,Maxolon T,S4,Tab,20,Originator,1,,52.1,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,c/5.7.2/920,740519026,Maxolon T,S4,Tab,100,Originator,1,,260.42,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,c919,740535005,Maxolon I,S4,Inj,10,Originator,10,,102.8,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,c/5.3/610,742279006,Mestinon,S4,Tab,150,Originator,1,,1596.99,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,ux/5.3/179,742287009,Mestinon,S4,Tab,50,Originator,1,,339.2,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,k/13.11/267,751855006,Oxsoralen,S4,Cap,100,Originator,1,,1704.9,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,28/18.1/0292,820369004,Unat,S3,Tab,30,Originator,1,,163.21,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,28/18.1/0293,820377007,Unat,S3,Tab,30,Originator,1,,180.49,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,28/18.1/0294,820385018,Unat,S3,Tab,30,Originator,1,,195.68,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,b991,702188018,Alloferin,S4,Inj,5,Originator,5,,257.43,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,e/2.2/51,717398005,Dalmadorm,S5,Cap,30,Originator,1,,229.17,2016-11-15
Meda Pharma South Africa (Pty) Limited,1099.0,d/13.8/122,722367015,Efudix,S4,Oin,20,Originator,1,,717.6,2016-11-15
Medchem Pharmaceuticals,1073.0,z/20.2.6/127,794333001,Plasmoquine,"S1,S4",Cap,20,Originator,1,,47.6,2016-11-11
Medchem Pharmaceuticals,1073.0,z/20.2.6/127,794333028,Plasmoquine,"S1,S4",Cap,100,Originator,1,,238,2016-11-11
Medchem Pharmaceuticals,1073.0,z/20.2.6/127,794333036,Plasmoquine,"S1,S4",Cap,500,Originator,1,,1190,2016-11-11
Medi Challenge,228.0,t/30.1/700,701610018,Albey T (Kit),S4,Inj,1,Originator,1,,983.34,2016-03-14
Medi Challenge,228.0,a40/21.8.2/0771,717195001,Utrogestan 200Mg,S4,Cap,15,Originator,1,,198.99,2016-03-14
Medi Challenge,228.0,t/30.1/701,701629002,Albey M (Kit),S4,Inj,1,Originator,1,,962.74,2016-03-14
Medi Challenge,228.0,34/21.12/0328,894622005,Mifegyne,S4,Tab,3,Originator,1,,1608.9,2016-03-14
Medicine Developers International CC,600.0,27/5.7.2/0170,700712002,Clomax,S4,Tab,500,Generic,1,,60.76,2016-11-16
Medi Challenge,228.0,29/21.8.2/0215,851957005,Utrogestan,S4,Cap,30,Originator,1,,198.99,2016-03-14
Medicine Developers International CC,600.0,z/20.1.1/411,703224001,Pharmatet,S4,Cap,1000,Generic,1,,183.19,2016-11-16
Medicine Developers International CC,600.0,x/2.7/392,703820003,Feverpain,S2,Syr,2500,Generic,1,,69.8,2016-11-16
Medicine Developers International CC,778.0,28/20.2/0417,704095001,Ilvitrim,S4,Tab,1000,Generic,1,,164.59,2016-11-16
Medicine Developers International CC,778.0,28/20.2/0417,705259001,Ilvitrim,S4,Sus,50,Generic,1,,4.71,2016-11-16
Medicine Developers International CC,778.0,k/10.1/275,706070001,Respinol Expecorant,S2,Syr,100,Generic,1,,15.8,2016-11-16
Medicine Developers International CC,600.0,36/3.1/0041,708290001,Bren,S3,Tab,1000,Generic,1,,238.5,2016-11-16
Medicine Developers International CC,600.0,36/20.1.2/0116,708395001,Zaloxy,S4,Liq,100,Generic,1,,12.54,2016-11-16
Medicine Developers International CC,600.0,36/20.1.2/0115,708396001,Zaloxy,S4,Liq,75,Generic,1,,7.09,2016-11-16
Medicine Developers International CC,600.0,36/20.1.2/0115,708396002,Zaloxy,S4,Liq,100,Generic,1,,9.44,2016-11-16
Medicine Developers International CC,600.0,31/20.1.2/0571,708398001,Zaloxy,S4,Cap,500,Generic,1,,276.59,2016-11-16
Medicine Developers International CC,600.0,31/20.1.2/0572,709397001,Zaloxy,S4,Cap,500,Generic,1,,404.73,2016-11-16
Medicine Developers International CC,600.0,32/20.1.1/0254,714192001,Doxytet,S4,Cap,1000,Generic,1,,457.2,2016-11-16
Medicine Developers International CC,600.0,r/20.2.6/301,715866001,Anaerobyl 400,S4,Tab,1000,Generic,1,,181.32,2016-11-16
Medicine Developers International CC,600.0,33/20.1.2/0047,716611001,Athlone Phenoxymethylpenicillin 125/5 Ml,S4,Sus,100,Generic,1,,9.46,2016-11-16
Medicine Developers International CC,600.0,36/20.1.1/0164,717496001,Varimax,S4,Cap,6,Generic,1,,102.09,2016-11-16
Medicine Developers International CC,600.0,h1584,717502001,Rinol,S1,Nod,25,Generic,1,,17.59,2016-11-16
Medicine Developers International CC,600.0,31/2.7/0193,717725001,Actamol Tabets,S1,Tab,1000,Generic,1,,146.33,2016-11-16
Medicine Developers International CC,600.0,x/3.1/167,788996003,Mediflex,S3,Cap,1000,Generic,1,,134.5,2016-11-16
Medicine Developers International CC,600.0,28/3.1/0044,805238026,Naproscript 250Mg,S3,Tab,500,Generic,1,,200.92,2016-11-16
Medivision (Pty) Ltd,479.0,32/20.2.2/0041,717811002,Glenmark Clotrimazole 6 Vaginal Tablet,S2,Vat,6,Generic,1,,28.26,2016-02-08
Medpro Pharmaceutica (Pty) Ltd,567.0,33/20.2.2/0267,702574001,Pinaspor V,S1,Vcr,50,Generic,1,,31.08,2016-11-10
Medpro Pharmaceutica (Pty) Ltd,567.0,28/2.7/0582,714707001,Pyngesic T,S2,Tab,100,Generic,1,,19.81,2016-11-10
Medpro Pharmaceutica (Pty) Ltd,567.0,28/20.2.2/0119,799696005,Medaspor Topical,S1,Cre,20,Generic,1,,16.78,2016-11-10
Medpro Pharmaceutica (Pty) Ltd,567.0,28/20.1.2/0269,830488006,Promoxil S,S4,Pow,100,Generic,1,,8.31,2016-11-10
Medpro Pharmaceutica (Pty) Ltd,567.0,28/20.1.2/0270,830496009,Promoxil Sf,S4,Sus,100,Generic,1,,11.33,2016-11-10
Medpro Pharmaceutica (Pty) Ltd,567.0,27/20.2.2/0285,832391018,Medaspor Vaginal Cream,S1,Vcr,50,Generic,1,,32.87,2016-11-10
Mentholatum South Africa (Pty) Ltd,820.0,29/3.1/0654,833096001,Deep Relief,S1,Jel,25,Generic,1,,22.98,2016-02-23
Mentholatum South Africa (Pty) Ltd,820.0,29/3.1/0654,833096028,Deep Relief,S1,Jel,50,Generic,1,,45.96,2016-02-23
Merck (Pty) Ltd,169.0,37/21.2/0272,703909001,Glucophage,S3,Tab,60,Originator,1,,73.19,2016-02-26
Merck (Pty) Ltd,169.0,36/6.1/0457,704439001,Cardicor,S3,Tab,30,Originator,1,,105.34,2016-02-26
Merck (Pty) Ltd,169.0,36/6.1/0458,704440001,Cardicor,S3,Tab,30,Originator,1,,110.84,2016-02-26
Merck (Pty) Ltd,169.0,36/6.1/0459,704441001,Cardicor,S4,Tab,30,Originator,1,,175.28,2016-02-26
Merck (Pty) Ltd,169.0,38/5.2/0080,706178001,Betacor,S3,Tab,30,Originator,1,,54.56,2016-02-26
Merck (Pty) Ltd,169.0,38/5.2/0081,706179001,Betacor,S3,Tab,30,Originator,1,,91.7,2016-02-26
Merck (Pty) Ltd,169.0,a39/21.2/0027,710196001,Glucophage Xr,S3,Tab,90,Originator,1,,72.15,2016-02-26
Merck (Pty) Ltd,169.0,37/21.2/0272,703909002,Glucophage,S3,Tab,300,Originator,1,,365.98,2016-02-26
Merck (Pty) Ltd,169.0,a39/21.2/0027,710196002,Glucophage Xr,S3,Tab,120,Originator,1,,96.21,2016-02-26
Merck (Pty) Ltd,169.0,a39/21.3/0402,713168002,Euthyrox 50 Μg,S3,Tab,30,Originator,1,,23.6,2016-02-26
Merck (Pty) Ltd,169.0,a39/21.3/0403,713169002,Euthyrox 100 Μg,S3,Tab,30,Originator,1,,33.58,2016-02-26
Merck (Pty) Ltd,169.0,a39/21.3/0401,713172002,Euthyrox 25 Μg,S3,Tab,30,Originator,1,,17.62,2016-02-26
Merck (Pty) Ltd,169.0,41/30.2/0883,715052001,Erbitux 5Mg/Ml,S4,Inf,20,Originator,1,,2897.69,2016-02-26
Merck (Pty) Ltd,169.0,w/20.1.1/256,715656001,Fixime 400 Mg,S4,Tab,1,Originator,1,,29.37,2016-02-26
Merck (Pty) Ltd,169.0,w/20.1.1/256,715656002,Fixime 400 Mg,S4,Tab,5,Originator,1,,146.87,2016-02-26
Merck (Pty) Ltd,169.0,34/34/0096,717085001,Rebif 22,S4,Pfp,1,Originator,12,,9431.37,2016-02-26
Merck (Pty) Ltd,169.0,s/12/154,717169006,Cysticide,S4,Tab,100,Originator,1,,2450,2016-02-26
Merck (Pty) Ltd,169.0,41/21.10/0523,717380001,"Ovitrelle 250 Μg/0,5 Ml",S4,Pfs,1,Originator,1,,386.79,2016-02-26
Merck (Pty) Ltd,169.0,35/34/0188,717093001,Rebif 44,S4,Pfp,1,Originator,12,,10506.55,2016-02-26
Merck (Pty) Ltd,169.0,n/1.2/205,723002010,Emdalen,S5,Tab,100,Originator,1,,893.66,2016-02-26
Merck (Pty) Ltd,169.0,b1412 (act 101/1965),723231001,Encephabol,S3,Tab,100,Originator,1,,888.8,2016-02-26
Merck (Pty) Ltd,169.0,n/1.2/205,723002002,Emdalen,S5,Tab,30,Originator,1,,268.08,2016-02-26
Merck (Pty) Ltd,169.0,g3244 (act 101/1965),729159027,Glucophage,S3,Tab,500,Originator,1,,308.41,2016-02-26
Merck (Pty) Ltd,169.0,g3244 (act 101/1965),729159028,Glucophage,S3,Tab,90,Originator,1,,55.49,2016-02-26
Merck (Pty) Ltd,169.0,f/21.2/145,729167003,Glucophage,S3,Tab,60,Originator,1,,67.39,2016-02-26
Merck (Pty) Ltd,169.0,p/7.1.4/281,787256005,Nitrolingual,S3,Spo,1,Originator,1,,234.63,2016-02-26
Merck (Pty) Ltd,169.0,v/5.2/304,818429003,Concor,S3,Tab,30,Originator,1,,110.84,2016-02-26
Merck (Pty) Ltd,169.0,v/5.2/303,818437006,Concor,S3,Tab,30,Originator,1,,175.28,2016-02-26
Merck (Pty) Ltd,169.0,29/7.1/0357,819573019,Ravamil Sr 240 Mg,S3,Tab,30,Originator,1,,184.74,2016-02-26
Merck (Pty) Ltd,169.0,f/21.2/145,729167011,Glucophage,S3,Tab,300,Originator,1,,337.13,2016-02-26
Merck (Pty) Ltd,169.0,29/7.1/0357,819573027,Ravamil Sr 240 Mg,S3,Tab,100,Originator,1,,615.82,2016-02-26
Merck (Pty) Ltd,169.0,32/9/0097,883694005,Besobrial,S3,Tab,180,Originator,1,,666.61,2016-02-26
Meyerzall Laboratories (Pty) Ltd,698.0,31/3.1/0383,852201001,Athru-Derm Lotion,S1,Ltn,50,Generic,1,,46.19,2016-02-08
Meyerzall Laboratories (Pty) Ltd,698.0,33/13.9.2/0124,877719005,Covarex,S1,Cre,40,Generic,1,,58.02,2016-02-08
Meyerzall Laboratories (Pty) Ltd,698.0,33/13.9.2/0124,877719006,Covarex,S1,Cre,50,Generic,1,,72.56,2016-02-08
Meyerzall Laboratories (Pty) Ltd,698.0,33/13.9.2/0124,877719007,Covarex,S1,Cre,25,Generic,1,,36.29,2016-02-08
Mirren (Pty) Ltd,495.0,35/24/0370,718911001,Ultipot,S2,Srt,30,Generic,1,,36.23,2016-11-08
MSD (Pty) Ltd,590.0,35/10.2.2/0397,700251001,Singulair 4Mg,S3,Chu,28,Originator,1,,394.2,2016-11-16
Bayer (Pty) Ltd,620.0,37/5.7/0227,702044001,Deselex Syrup,S2,Syr,150,Originator,1,,241.55,2016-11-16
Bayer (Pty) Ltd,620.0,37/5.7/0227,702044002,Deselex Syrup,S2,Syr,100,Originator,1,,161.2,2016-11-16
Bayer (Pty) Ltd,620.0,37/5.7/0227,702044003,Deselex Syrup,S2,Syr,50,Originator,1,,80.6,2016-11-16
MSD (Pty) Ltd,590.0,37/20.2.8/0628,703318001,Stocrin,S4,Tab,30,Originator,1,,288.44,2016-11-16
MSD (Pty) Ltd,590.0,29/2.5/0008,704128001,Taloxa Suspension,S3,Sus,230,Originator,1,,680.07,2016-11-16
MSD (Pty) Ltd,590.0,37/7.5/0413,704378001,Ezetrol,S4,Tab,30,Originator,1,,497.87,2016-11-16
MSD (Pty) Ltd,590.0,a380627,705302001,Emend,S4,Cap,5,Originator,1,,1380.9,2016-11-16
MSD (Pty) Ltd,590.0,a38/10.2.2/0584,706567001,Singulair Sprinkles,S3,Gra,28,Originator,1,,394.2,2016-11-16
MSD (Pty) Ltd,590.0,a380626,705301001,Emend,S4,Cap,5,Originator,1,,1380.9,2016-11-16
MSD (Pty) Ltd,590.0,37/3.1/0400,709109001,Arcoxia,S3,Tab,7,Originator,1,,67.84,2016-11-16
MSD (Pty) Ltd,590.0,37/3.1/0400,709109002,Arcoxia,S3,Tab,28,Originator,1,,271.6,2016-11-16
MSD (Pty) Ltd,590.0,37/3.1/0401,709110001,Arcoxia,S3,Tab,7,Originator,1,,81.24,2016-11-16
MSD (Pty) Ltd,590.0,37/3.1/0401,709110002,Arcoxia,S3,Tab,28,Originator,1,,324.97,2016-11-16
MSD (Pty) Ltd,590.0,36/7.1.3/0490,710079001,Cozaar,S3,Tab,30,Originator,1,,107.84,2016-11-16
