Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000983,Akacia Health Care (Pty) Ltd,33/2.8/0187,702953004,N02BE,S2,Resdol,Paracetamol,450,mg,TAB,20,1,10.42,1.15,1.62,13.19,0.66,18 November 2016,,Generic,
,,,,,,,Caffeine,30,mg,,,,,,,,,,,,
,,,,,,,Codeine Phoshate,10,mg,,,,,,,,,,,,
,,,,,,,Doxylamine Succinate,5,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,G2932 (Act 101),703737007,N07BB,S3,Antabuse  ,Disulfiram,400,mg,TAB,50,1,737.30,130.12,121.44,988.86,19.78,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,36/7.1/0480,708190001,CO8CA,S3,Norcard 5,Amlodipine,5,mg,TAB,30,1,60.39,6.71,9.39,76.50,2.55,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,36/7.1/0481,708191001,CO8CA,S3,Norcard 10,Amlodipine,10,mg,TAB,30,1,91.52,10.17,14.23,115.92,3.86,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,Q/7.5/104,708453007,C10AB,S3,Bezalip,Bezafibrate,200,mg,TAB,90,1,393.36,56.07,62.92,512.35,5.69,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,32/5.7.1/0374,712764001,R06AE,S2,Zetop Tablets,Cetirizine Dihydrochloride,10,mg,TAB,30,1,38.64,4.30,6.01,48.95,1.63,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,41/7.1.3/0942,715649001,C09AA,S3,Acesyl 4 mg,Perindopril Tert-Butylamine,4,mg,TAB,30,1,73.21,8.13,11.39,92.73,3.09,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,41/7.1.3/1048,715651001,C09BA,S3,"Acesyl Co 4/1,25",Perindopril Tert-Butylamine,4,mg/1.25mg,TAB,30,1,101.58,11.28,15.81,128.67,4.29,18 November 2016,,Generic,
,,,,,,,Indapamide,,mg,,,,,,,,,30 November 2010,,,
0000000983,Akacia Health Care (Pty) Ltd,42/2.6.5/0314,715736001,NO5AX,S5,"Schizorol 0,5",Risperidone ,1,mg,TAB,30,1,132.09,14.67,20.55,167.32,5.58,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/2.6.5/0315,715737001,NO5AX,S5,Schizorol 1,Risperidone ,1,mg,TAB,30,1,264.97,29.44,41.21,335.62,11.19,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/2.6.5/0316,715738001,NO5AX,S5,Schizorol 2,Risperidone ,2,mg,TAB,30,1,446.27,49.59,69.42,565.27,18.84,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/2.5/0827,716000001,NO3AX,S3,Pamiram 25,Topiramate,25,mg,TAB,60,1,128.73,14.30,20.02,163.06,2.72,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/2.5/0828,716001001,NO3AX,S3,Pamiram 50,Topiramate,50,mg,TAB,60,1,238.01,26.45,37.02,301.48,5.02,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/2.5/0829,716468001,NO3AX,S3,Pamiram 100,Topiramate,100,mg,TAB,60,1,420.61,46.74,65.43,532.79,8.88,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/2.5/0830,716482001,NO3AX,S3,Pamiram 200,Topiramate,200,mg,TAB,60,1,666.03,74.00,103.60,843.63,14.06,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,43/7.1.3/0434,716483001,C07AB,S3,Lovispes,Nebivolol,5,MG,TAB,30,1,126.25,14.03,19.63,159.91,5.33,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,44/10.2.2/0493,717623001,R03DC,S3,Minair 4,Montelukast,4,mg,TAB,28,1,157.15,15.72,24.20,197.07,7.04,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,44/10.2.2/0494,717624001,R03DC,S3,Minair 5,Montelukast,5,mg,TAB,28,1,157.15,15.72,24.20,197.07,7.04,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,44/10.2.2/0495,717625001,R03DC,S3,Minair 10,Montelukast,10,mg,TAB,28,1,157.15,15.72,24.20,197.07,7.04,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/7.1.3/0096,720775001,C09CA,S3,Lozaan 50 mg,Losartan Potassium,50,mg,TAB,30,1,76.00,8.39,11.82,96.21,3.21,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,42/7.1.3/0097,720776001,C09CA,S3,Lozaan 100 mg,Losartan Potassium,100,mg,TAB,30,1,76.00,8.39,11.82,96.21,3.21,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,C1009,726710008,R06AA,S2,Fluend ,Ascorbic Acid,50,mg,CAP,20,1,12.07,1.43,1.89,15.39,0.77,18 November 2016,,Generic,
,,,,,,,Paracetamol,400,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,5,mg,,,,,,,,,,,,
,,,,,,,Diphenhydramine,10,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,C1009,726710024,R06AA,S2,Fluend ,Ascorbic Acid,50,mg,CAP,1000,1,603.54,72.43,94.64,770.61,0.77,18 November 2016,,Generic,
,,,,,,,Diphenhydramine,10,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,400,mg,,,,,,,,,,,,
,,,,,,,Phenylephrine,5,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,R/20.2.1/241,735698023,J01EE,S4,Lagatrim  ,Sulfamethoxazole,400,mg,TAB,1000,1,154.18,20.66,24.48,199.32,0.20,18 November 2016,,Generic,
,,,,,,,Trimethoprim,80,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,G979,764264001,R01BA,S2,Sinucon,Caffeine,20,mg,TAB,20,1,18.83,1.87,2.90,23.61,1.18,18 November 2016,,Generic,
,,,,,,,Chlorphenamine,,,,,,,,,,,,,,
,,,,,,,Ephedrine,,,,,,,,,,,,,,
,,,,,,,Paracetamol,,,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,E746,765538008,A02AG,S2,Spasmogel ,Aluminium Oxide,200,mg,SUS,350,1,17.11,2.05,2.69,21.85,0.06,18 November 2016,,Originator,
,,,,,,,Dicycloverine,5,mg,,,,,,,,,,,,
,,,,,,,Magnesium oxide,200,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,E746,765538016,A02AG,S2,Spasmogel ,Aluminium Oxide,200,mg,SUS,200,1,9.78,1.17,1.53,12.48,0.06,18 November 2016,,Originator,
,,,,,,,Dicycloverine,5,mg,,,,,,,,,,,,
,,,,,,,Magnesium oxide,200,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,E746,765538024,A02AG,S2,Spasmogel ,Aluminium Oxide,200,mg,SUS,100,1,4.90,0.58,0.76,6.24,0.06,18 November 2016,,Originator,
,,,,,,,Dicycloverine,5,mg,,,,,,,,,,,,
,,,,,,,Magnesium oxide,200,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,E746,765538032,A02AG,S2,Spasmogel ,Aluminium Oxide,200,mg,SUS,2500,1,122.26,14.66,19.17,156.09,0.06,18 November 2016,,Originator,
,,,,,,,Dicycloverine,5,mg,,,,,,,,,,,,
,,,,,,,Magnesium oxide,200,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,Q/3.1/318,768448018,M01AE,S3,Synflex 275  ,Naproxen,275,mg,TAB,30,1,153.53,21.89,24.56,199.98,6.67,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,S/7.5/270,779644018,C10AB,S3,Bezalip Retard,Bezafibrate,400,mg,TAB,30,1,205.97,10.31,30.28,246.57,8.22,18 November 2016,,Originator,
0000000933,Akacia Health Care (Pty) Ltd,W/20.2.6/63,793159059,J01XD,S4,Metazol 200,Metronidazole,200,mg,TAB,1000,1,88.05,10.58,13.81,112.44,0.11,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,27/20.2.6/0347,798061014,J01XD,S4,Dynametron,Metronidazole,400,mg,TAB,500,1,74.93,8.99,11.75,95.68,0.19,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,27/3.1/0332,798185015,M01AE,S3,Dynofen,Ibuprofen,200,mg,TAB,1000,1,194.34,23.33,30.47,248.13,0.25,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,G2022,807834009,D07AA,S4,Biocort,Hydrocortisone Acetate,10,mg/g,CRE,25,1,15.94,1.90,2.50,20.34,0.81,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,G2022,807834017,D07AA,S4,Biocort ,Hydrocortisone Acetate,10,mg/g,CRE,500,1,318.75,38.25,49.98,406.98,0.81,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,G2022,807834018,D07AA,S4,Biocort,Hydrocortisone Acetate,10,mg/g,CRE,20,1,12.75,1.52,2.00,16.27,0.81,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,Y/2.9/355,809691019,N02AA,S6,Srm Rhotard 10,Morphine,10,mg,SRT,60,1,295.92,68.08,50.97,414.96,6.92,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,Y/2.9/356,809705001,N02AA,S6,Srm Rhotard 30,Morphine,30,mg,SRT,60,1,489.41,112.55,84.28,686.24,11.44,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,Y/2.9/357,809713004,N02AA,S6,Srm Rhotard 60,Morphine,60,mg,SRT,60,1,789.00,181.47,135.87,"1,106.34",18.44,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,Y/2.9/358,809721007,N02AA,S6,Srm Rhotard 100,Morphine,100,mg,SRT,60,1,"1,203.76",264.83,205.60,"1,674.19",27.90,18 November 2016,,Generic,
0000000983,Akacia Health Care (Pty) Ltd,W/13.4.2/74,817740007,D05BB,S5,Neotigason 25 mg,Acitretin,25,mg,CAP,30,1,"1,387.98",197.84,222.02,"1,807.83",60.26,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,28/2.7/0572,819336017,M01AB,S4,Tora-Dol  ,Ketorolac,10,mg,TAB,100,1,666.74,69.84,103.12,839.69,8.40,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,28/2.7/0570,819344028,M01AB,S4,Tora-Dol  1 %,Ketorolac,10,mg/ml,INJ,5,1,88.40,9.25,13.68,111.33,22.27,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,28/2.7/0571,819352012,M01AB,S4,Tora-Dol  3 %,Ketorolac,30,mg/ml,INJ,5,1,150.41,15.76,23.27,189.44,37.89,18 November 2016,,Originator,
0000000983,Akacia Health Care (Pty) Ltd,29/2.8/0280,834440008,N02BE,S5,Spectrapain Forte T,Caffeine,32,mg,TAB,100,1,24.22,5.57,4.17,33.96,0.34,18 November 2016,,Generic,
,,,,,,,Codeine,8,mg,,,,,,,,,,,,
,,,,,,,Meprobamate,150,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,320,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,29/2.8/0280,834440016,N02BE,S5,Spectrapain Forte T,Caffeine,32,mg,TAB,500,1,140.63,7.30,20.71,168.64,0.34,18 November 2016,,Generic,
,,,,,,,Codeine,8,,,,,,,,,,,,,
,,,,,,,Meprobamate,150,,,,,,,,,,,,,
,,,,,,,Paracetamol,320,,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,29/2.8/0280,834440024,N02BE,S5,Spectrapain Forte T,Caffeine,32,mg,TAB,1000,1,244.22,53.73,41.72,339.67,0.34,18 November 2016,,Generic,
,,,,,,,Codeine,8,mg,,,,,,,,,,,,
,,,,,,,Meprobamate,150,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,320,mg,,,,,,,,,,,,
0000000983,Akacia Health Care (Pty) Ltd,30/3.1/0374,838039006,M01AE,S2,Synflex 550  ,Naproxen,550,mg,TAB,10,1,127.11,18.12,20.33,165.57,16.56,18 November 2016,,Originator,
0000000983,Akacia HealthCare (Pty) Ltd,44/2.6.5/0447,721652001,N05AH,S5,Zylena 5,Olanzapine ,5,mg,TAB,30,1,349.39,38.82,54.35,442.56,14.75,18 November 2016,,Generic,
0000000983,Akacia HealthCare (Pty) Ltd,44/2.6.5/0448,721653001,N05AH,S5,Zylena 10,Olanzapine ,10,mg,TAB,30,1,447.33,49.70,69.59,566.62,18.88,18 November 2016,,Generic,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,35/15.1/0410,701064001,S01AX,S4,Ciloxan ,Ciprofloxacin,3,mg/g,EYO,4,1,126.35,20.91,20.61,167.87,47.96,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,33/15.4/0189,701415001,S01GX,S2,Patanol ,Olopatadine,1,mg/ml,OPD,5,1,109.24,18.07,17.82,145.13,29.03,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,34/15.4/0382,701523001,S01EC,S3,Azoptic ,Brinzolamide,10,mg/ml,OPD,5,1,133.02,22.01,21.70,176.73,35.35,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,36/15.4/0333,702534003,S01EE,S4,Travatan ,Travoprost,40,µg/ml,OPD,3,1,137.51,22.75,22.43,182.69,73.08,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,A40/15.1/0164,707883001,S01AX,S4,Vigamox Eye Drops,Moxifloxacin,5,mg/ml,OPD,5,1,143.84,23.80,23.46,191.10,38.22,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,S/15.4/371,708445004,S01ED,S3,Betoptic ,Betaxolol,5,mg/ml,OPD,5,1,150.99,24.98,24.63,200.60,40.12,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,A40/15.4/0511,708877001,S01ED,S4,Duotrav Eye Drops,Travoprost                                      ,40,µg/ml,OPD,3,1,169.64,28.07,27.67,225.38,90.15,04 November 2016,,Originator,
,,,,,,,Timolol maleate,1,%,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,A40/28/0679,709634001,S01JA,S3,Fluorescite 10%,Fluorescein ,500,mg/5ml,INJ,5,12,"2,634.79",436.05,429.91,"3,500.75",58.35,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,A39/16.2/0544,710689001,S01AA,S4,Cilodex Ear Drops,Ciprofloxacin,3,mg/ml,EAR,5,1,165.64,27.41,27.02,220.07,44.01,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,42/15.4/1006,716222000,S01BC,S3,Nevanac,Nepafenac,1,mg/ml,OPD,5,,132.17,21.87,21.57,175.61,35.12,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,42/15.4/1006,716222001,S01BC,S3,Nevanac,Nepafenac,1,mg/ml,OPD,5,1,142.51,23.58,23.25,189.34,37.87,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1147,717029018,S01FA,S3,Cyclogyl 1% ,Cyclopentolate,10,mg/ml,OPD,15,1,127.25,21.05,20.76,169.06,11.27,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1149,717037002,S01FA,S3,Cyclomydril ,Cyclopentolate,2,mg/ml,OPD,5,1,116.65,19.30,19.03,154.98,31.00,04 November 2016,,Originator,
,,,,,,,Phenylephrine,1,%,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,44/15.4/0046,717260001,S01ED,S4,Azarga,Brinzolamide,10,mg/ml,OPD,5,1,145.71,24.11,23.77,193.59,38.72,04 November 2016,,Originator,
,,,,,,,Timolol,5,mg/ml,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,N/15.2/16,726702005,S01BA,S4,Flucon,Fluorometholone,1,mg/ml,OPD,5,1,125.42,20.75,20.46,166.63,33.33,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,A40/28/0679,726834009,S01JA,S1,Fluorescite 25% 5Ml,Fluorescein,25,%,INJ,12,1,"1,987.53",328.93,324.31,"2,640.77",220.06,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1161,734179006,S01EB,S3,Isopto Carpine 2% ,Pilocarpine,20,mg/ml,OPD,15,1,83.67,13.84,13.65,111.16,7.41,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1159,734195001,S01EB,S3,Isopto Carpine 4% ,Pilocarpine,40,mg/ml,OPD,15,1,93.82,15.52,15.30,124.64,8.31,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1135,734276001,S01FA,S3,Isopto Atropine 1% ,Atropine,10,mg/ml,OPD,5,1,101.11,16.73,16.49,134.33,26.87,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1129,734284004,S01EB,S3,Isopto Carpine 1%,Pilocarpine,10,mg/ml,OPD,15,1,86.70,14.34,14.14,115.18,7.68,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1131,734322003,S01FA,S3,Isopto Homatropine 2% ,Homatropine,20,mg/ml,OPD,5,1,98.74,16.33,16.10,131.17,26.23,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1143,740446002,S01BA,S4,Maxidex ,Dexamethasone,1,mg/ml,OPD,5,1,116.20,19.21,18.95,154.36,30.87,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1145,740454005,S01CA,S4,Maxitrol,Dexamethasone,1,mg/ml,OPD,5,1,111.29,18.41,18.15,147.85,29.57,04 November 2016,,Originator,
,,,,,,,Neomycin,3500,iu,,,,,,,,,,,,
,,,,,,,Polymyxin B,6000,iu,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1158,740462008,S01CA,S4,Maxitrol Ointment,Dexamethasone,1,mg/ml,EYO,4,1,114.16,18.89,18.62,151.67,43.33,04 November 2016,,Originator,
,,,,,,,Neomycin,3500,iu,,,,,,,,,,,,
,,,,,,,Polymyxin B,6000,iu,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,H.1154,745383009,S01FA,S3,Mydriacyl 1% ,Tropicamide,10,mg/ml,OPD,15,1,122.85,20.31,20.04,163.20,10.88,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,RX/15.1/240,745987001,A01AB,S4,Natacyn ,Natamycin,50,mg/ml,OPD,15,1,"1,380.49",228.47,225.25,"1,834.21",122.28,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,R/15.4/121,755389018,S01EB,S3,Pilogel ,Pilocarpine,4,%,OPG,5,1,159.51,26.40,26.03,211.94,42.39,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,P/15.1/58,771082002,S01AA,S4,Tobrex Eye Drops,Tobramycin,3,mg/ml,OPD,5,1,80.06,13.24,13.06,106.36,21.27,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,P/15.1/205,771104006,S01AA,S4,Tobrex Eye Ointment,Tobramycin,3,mg/ml,EYO,4,1,80.38,13.29,13.11,106.78,30.51,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/15.3/92,789186004,S01CA,S4,Tobradex Eye Ointment,Dexamethasone,1,mg/ml,EYO,4,1,124.44,20.59,20.30,165.33,47.24,04 November 2016,,Originator,
,,,,,,,Tobramycin,0,%,,,,,,,,,20 February 2009,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/15.3/91,789194007,S01CA,S4,Tobradex Eye Drops,Dexamethasone,1,mg/ml,OPD,5,1,124.57,20.61,20.32,165.50,33.10,04 November 2016,,Originator,
,,,,,,,Tobramycin,0,%,,,,,,,,,20 February 2009,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,Y/3/319,789437007,S01KA,S4,Viscoat,Sodium Chondroitin Sulphate,40,mg/ml,OPI,1,1,819.48,135.62,133.71,"1,088.81","2,177.62",04 November 2016,,Originator,
,,,,,,,Hyaluronate acid,30,mg/ml,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,Z/15.1/202,794104002,S01AX,S4,Ciloxan Eye Drops,Ciprofloxacin,3,mg/ml,OPD,5,1,119.90,19.84,19.56,159.30,31.86,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/15.4/26,806412003,S01GX,S2,Alomide ,Lodoxamide,1,mg/ml,OPD,10,1,127.57,21.10,20.81,169.48,16.95,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/3/408,808296019,S01KA,S4,Provisc,Sodium Hyaluronate,10,mg/ml,OPI,0,1,374.34,61.95,61.08,497.37,"1,243.43",04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/3/408,814377009,S01KA,S4,Provisc,Sodium Hyaluronate,10,mg/ml,OPI,1,1,514.71,85.18,83.98,683.87,"1,243.40",04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,28/15.4/0716,822868008,S01ED,S3,Betoptic S Single Dose ,Betaxolol,3,mg/ml,OPD,0,50,576.97,95.48,94.14,766.59,61.33,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,30/15.4/0125,825484006,S01EA,S4,Iopidine 0.5% ,Apraclonidine,5,mg/ml,OPD,10,1,233.50,38.64,38.09,310.23,31.02,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/15.4/178,833789007,S01EA,S4,Iopidine ,Apraclonidine,10,mg/ml,OPD,0,24,"2,342.65",387.70,382.24,"3,112.59",518.77,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,Z/15.4/150,836052005,S01ED,S3,Betoptic S 0.25% Ophthalmic Suspension,Betaxolol,3,mg/ml,OPD,5,1,156.24,25.85,25.49,207.58,41.52,04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,33/16.2/0024,878065008,S02AA,S4,Ciprobay Hc Otic Drops ,Ciprofloxacin,2,mg/ml,EAR,10,1,115.27,19.07,18.80,153.14,15.31,04 November 2016,,Originator,
,,,,,,,Hydrocortisone,1,%,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,X/3/408,878081003,S01KA,S4,Provisc,Sodium Hyaluronate,10,mg/ml,OPI,1,1,795.48,131.65,129.79,"1,056.92","1,243.44",04 November 2016,,Originator,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,Y/3/319,878103007,S01KA,S4,Viscoat,Sodium Chondroitin Sulphate,40,mg/ml,OPI,1,1,"1,229.23",203.43,200.57,"1,633.23","2,177.64",04 November 2016,,Originator,
,,,,,,,Hyaluronate acid,30,mg/ml,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,33/3/0182,882903001,S01KA,S4,Duovisc Intraocular Viscoelatic System,(Viscoat)Sodium Chondroitin Sulphate,40,mg/ml,COM,1,1,"1,245.10",206.06,203.16,"1,654.32","1,575.54",04 November 2016,,Originator,
,,,,,,,(Viscoat)Sodium Hyaluronate,30,mg/ml,,,,,,,,,,,,
,,,,,,,(Provisc)Sodium Hyaluronate,10,mg/ml,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,33/3/0182,882911004,S01KA,S4,Duovisc Intraocular Viscoelatic System,(Viscoat)Sodium Chondroitin Sulphate,40,mg/ml,COM,1,1,889.36,147.18,145.11,"1,181.65","1,575.53",04 November 2016,,Originator,
,,,,,,,(Viscoat)Sodium Hyaluronate,30,mg/ml,,,,,,,,,,,,
,,,,,,,(Provisc)Sodium Hyaluronate,10,mg/ml,,,,,,,,,,,,
0000000697,Alcon Laboratories (Sa) (Pty) Ltd,34/15.4/0037,891449007,S01GX,S2,Emadine 5ml,Emedastine,1,mg/ml,OPD,5,1,103.10,17.06,16.82,136.98,27.40,04 November 2016,,Originator,
0000001057,Alkem Laboratories (Pty) Ltd,44/20.1.1/0582,717799001,J01DC,S4,Alkoxime 250 mg,Cefuroxime,250,mg,TAB,10,1,77.78,7.69,11.97,97.43,9.74,28 November 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/20.1.1/0583,717801001,J01DC,S4,Alkoxime 500 mg,Cefuroxime,500,mg,TAB,10,1,144.72,14.31,22.26,181.30,18.13,28 November 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,45/20.1.1/0216,718658001,J01DC,S4,Poxim 250 mg,Cefuroxime,250,mg,TAB,10,1,77.78,7.69,11.97,97.43,9.74,28 November 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,45/20.1.1/0217,718659001,J01DC,S4,Poxim 500 mg,Cefuroxime,500,mg,TAB,10,1,144.72,14.31,22.26,181.30,18.13,28 November 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/21.2/0795,718827001,A10BA,S3,Metformin Alkem 850 mg,Metformin Hydrochloride,850,mg,TAB,60,1,33.27,3.69,5.18,42.14,0.70,24 February 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/21.2/0795,718827002,A10BA,S3,Metformin Alkem 850 mg,Metformin Hydrochloride,850,mg,TAB,300,1,165.32,18.38,25.70,209.40,0.70,24 February 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/21.2/0795,718827003,A10BA,S3,Metformin Alkem 850 mg,Metformin Hydrochloride,850,mg,TAB,250,1,137.81,15.32,21.44,174.57,0.70,24 February 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/21.2/0794,718828001,A10BA,S3,Metformin Alkem 500 mg,Metformin Hydrochloride,500,mg,TAB,100,1,29.67,3.30,4.61,37.58,0.38,24 February 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/21.2/0794,718828002,A10BA,S3,Metformin Alkem 500 mg,Metformin Hydrochloride,500,mg,TAB,500,1,148.29,16.49,23.05,187.83,0.38,24 February 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,45/32.2/0221,720269001,L04AA,S4,Mycokem 250,Mycophenolate Mofetil,250,mg,CAP,100,1,989.03,83.70,150.18,"1,222.92",12.23,28 November 2016,,Generic,
0000001057,Alkem Laboratories (Pty) Ltd,44/32.2/0631,720270001,L04AA,S4,Mycokem 500,Mycophenolate Mofetil,500,mg,TAB,50,1,966.39,78.36,146.26,"1,191.01",23.82,28 November 2016,,Generic,
