Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
866,Aurobindo Pharma (Pty) Ltd,41/7.1.3/0111,716121001,C09BA,S3,AURO-LISINOPRIL CO 20 mg,Lisinopril,20,mg,TAB ,30,,72.83,6.19,11.06,90.08,3.00,05 April 2012,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0043,715059001,J01DC,S4,AUROPROZIL 250 mg,Cefprozil monohydrate,250,mg,TAB ,10,,75.97,6.46,11.54,93.97,9.40,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0044,715075001,J01DC,S4,AUROPROZIL 500 mg,Cefprozil monohydrate,500,mg,TAB ,10,,125.52,10.67,19.07,155.25,15.53,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.2/0532,716124001,J01CR,S4,BINDOCLAV 375 mg,Amoxicillin Trihydrate,250,mg,TAB ,15,,28.90,2.46,4.39,35.75,2.38,05 April 2012,,,
,,,,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.2/0533,716125001,J01CR,S4,BINDOCLAV 625 mg,Amoxicillin Trihydrate,500,mg,TAB ,15,,46.41,3.94,7.05,57.40,3.83,05 April 2012,,,
,,,,,,,Potassium Clavulanate,125,mg,,,,,,,,,,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0752,715142001,J01DC,S4,ZINOXIME 250 mg,Cefuroxime Axetil,250,mg,TAB,10,,71.43,6.07,10.85,88.35,8.84,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0753,715261001,J01DC,S4,ZINOXIME 500 mg,Cefuroxime Axetil,500,mg,TAB,10,,131.71,11.20,20.01,162.91,16.29,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.2.8/0386,715494001,J05AF,S4,Auro-Abacavir Oral Solution 20mg/ml,Abacavir sulphate,20,mg/ml,SOL,240,,199.39,28.48,31.90,259.78,1.08,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,41/1.2/0585,711991001,N06AB,S5,Zolid 100 mg ,Sertraline,100,mg,TAB,30,,222.86,31.84,35.66,290.36,9.68,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,41/1.2/0584,711992001,N06AB,S5,Zolid 50 mg ,Sertraline,50,mg,TAB,30,,99.79,14.26,15.97,130.01,4.33,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,41/7.1/0749,712215001,C08CA,S3,Keysal 5 mg,Amlodipine besilate,5,mg,TAB,30,,47.51,6.79,7.60,61.90,2.06,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,41/7.1/0750,712216001,C08CA,S3,Keysal 10 mg,Amlodipine besilate,10,mg,TAB,30,,74.03,10.58,11.84,96.44,3.21,29 June 2012,,,
866,Aurobindo Pharma Limited,A40/1.2/0655,712488001,N06AB,S5,Aurolift 100mg,Sertraline HCl ,100,mg,TAB,30,,44.74,6.71,7.20,58.65,1.96,09 December 2010,Discontinued,,
866,Aurobindo Pharma Limited,A40/1.2/0654,712489001,N06AB,S5,Aurolift 50mg,Sertraline HCl ,50,mg,TAB,30,,34.52,5.18,5.56,45.25,1.51,09 December 2010,Discontinued,,
866,Aurobindo Pharma Limited,41/20.1.2/0531,713356001,N06AB,S5,Auro-Citalopram,Citalopram,20,mg,TAB,30,,49.27,4.93,7.59,61.78,2.06,05 April 2012,,,
866,Aurobindo Pharma Limited,41/20.1.1/1052,713361001,J01MA,S4,Loxip 250mg,Ciprofloxacin,250,mg,TAB,10,,8.66,0.87,1.33,10.86,1.09,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/1053,713362001,J01MA,S4,Loxip 500mg,Ciprofloxacin,500,mg,TAB,10,,14.35,1.44,2.21,18.00,1.80,04 June 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.2/0055,713363001,J01CA,S4,Auro-Amoxycillin Capsules 250 mg,Amoxycillin,250,mg,CAP,500,,146.96,14.70,22.63,184.29,0.37,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.2/0056,713364001,J01CA,S4,Auro-Amoxycillin Capsules 500 mg,Amoxycillin,500,mg,CAP,100,,60.79,6.08,9.36,76.23,0.76,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0690,713369001,J01DE,S4,Auro Cefepime Injetction 1000 mg (20ml),Cefepime,1000,mg/20ml,INJ,1,,120.35,12.04,18.53,150.92,7.55,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0691,713370001,J01DE,S4,Auro Cefepime Injection 2000 mg (15ml),Cefepime,2000,mg/15ml,INJ,1,,224.65,22.47,34.60,281.72,18.78,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0689,713371001,J01DE,S4,Auro Cefepime Injection 500 mg (20ml),Cefepime,500,mg,INJ,1,,66.05,6.60,10.17,82.82,4.14,15 August 2012,Discontinued,,
866,Aurobindo Pharma Limited,41/20.1.2/0535,713381001,J01CR,S4,Auro-Amoxiclav 375mg,Amoxicillin,250,mg,TAB,15,,24.06,2.41,3.71,30.17,2.01,05 April 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
866,Aurobindo Pharma Limited,41/20.1.2/0536,713382001,J01CR,S4,Auro-Amoxiclav 625mg,Amoxicillin,500,mg,TAB,15,,42.17,4.22,6.49,52.88,3.53,05 April 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
866,Aurobindo Pharma Limited,41/20.1.2/0537,713383001,J01CR,S4,Auro-Amoxiclav 1000mg,Amoxicillin,875,mg,TAB,10,,86.97,8.70,13.39,109.05,10.91,05 April 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
866,Aurobindo Pharma (Pty) Ltd,40/20.1.1/0720,713531001,J01DC,S4,Auroxime Tablets 250 mg,Cefuroxime,250,mg,TAB,10,,74.40,7.44,11.46,93.29,9.33,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,A40/20.1.1/0721,713532001,J01DC,S4,Auroxime Tablets 500 mg,Cefuroxime axetil,500,mg,TAB,10,,129.19,12.92,19.89,162.00,16.20,04 June 2012,,,
866,Aurobindo Pharma Limited,41/7.1/0754,714310001,C08CA,S3,Aprate 5 mg,Amlodipine  Besilate ,5,mg,TAB,30,,45.21,4.52,6.96,56.69,1.89,05 April 2012,,,
866,Aurobindo Pharma Limited,41/7.1/0755,714311001,C08CA,S3,Aprate 10 mg,Amlodipine  Besilate ,10,mg,TAB,30,,75.26,7.53,11.59,94.38,3.15,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.1/0388,714312001,J01DB,S4,Auro Cefalexin Tablets 500 mg,Cefalexin,500,mg,TAB,20,,20.77,2.08,3.20,26.05,1.30,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0531,710589001,J05AF,S4,Vanra 30 mg Caspules,Stavudine,30,mg,CAP,60,,32.39,4.63,5.18,42.19,0.70,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0532,710590001,J05AF,S4,Vanra 30 mg Capsules,Stavudine,40,mg,CAP,60,,36.81,5.50,5.92,48.23,0.80,16 September 2011,,,
866,Aurobindo Pharma (Pty) Ltd,A40/20.2.8/0773,710591001,J05AF,S4,Auro-Stavudine Powder for Oral Solution 1 mg/ml ,Stavudine,1,mg/ml,SOL,200,,20.94,3.13,3.37,27.44,0.14,15 August 2012,Discontinued,,
866,Aurobindo Pharma (Pty) Ltd,41/20.2.8/0541,710592001,J05AG,S4,Erige 50 mg Capsules ,Efavirenz,50,mg,CAP,30,,24.45,3.49,3.91,31.86,1.06,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,41/20.2.8/0543,710593002,J05AG,S4,Erige 200 mg Capsules,Efavirenz,200,mg,CAP,90,,191.89,27.41,30.70,250.00,2.78,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0513,710594001,J05AG,S4,Erige 600 mg Tablets,Efavirenz,600,mg,TAB,30,,129.30,18.47,20.69,168.46,5.62,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8./0381,710596001,J05AR,S4,Lodiz,Lamivudine,150,mg,TAB,60,,255.34,36.48,40.85,332.67,5.54,05 April 2012,,,
,,,,,,,Zidovudine,300,mg,,,,,,,,,,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0383,710600001,J05AF,S4,Dozra 300 mg Tablets,Zidovudine,300,mg,TAB,60,,205.23,29.32,32.84,267.38,4.46,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0376,710602001,J05AF,S4,Legram 150 mg Tablets,Lamivudine ,150,mg,TAB,60,,76.27,10.90,12.20,99.37,1.66,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0490,710604001,J05AG,S4,Viropon 50 mg/5 ml Oral Suspension,Nevirapine,50,mg/5ml,SUS,240,,101.05,14.44,16.17,131.65,0.55,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8./0382,710606001,J05AG,S4,Viropon 200 mg Tablets,Nevirapine,200,mg,TAB,60,,145.43,20.78,23.27,189.47,3.16,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/20.2.8/0562,710634001,J05AF,S4,Dozra 50 mg/5 ml Oral Solution,Zidovudine,50,mg/5ml,SOL,240,,65.09,9.30,10.41,84.80,0.35,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,41/20.1.2/0963,713358001,J01CR,S4,Auro-Amoxiclav 156mg,Amoxicillin,125,mg/5ml,SUS,100,,22.95,2.30,3.53,28.78,0.29,03 December 2010,Discontinued,,
,,,,,,,Clavulanic acid,31,mg/5ml,,,,,,,,,,,,
866,Aurobindo Pharma Pty Ltd,41/20.1.2/0964,713360001,J01CR,S4,Auro-Amoxiclav 312mg,Amoxicillin,250,mg/5ml,SUS,100,,46.93,4.69,7.23,58.86,0.59,03 December 2010,Discontinued,,
,,,,,,,Clavulanic acid,63,mg/5ml,,,,,,,,,,,,
866,Aurobindo Pharma Pty Ltd,A40/7.1.3/0722,714677001,C09AA,S3,Lizro 5 mg,Lisinopril,5,mg,TAB,30,,27.93,3.99,4.47,36.39,1.21,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/7.1.3/0723,714678001,C09AA,S3,Lizro 10 mg,Lisinopril,10,mg,TAB,30,,37.80,5.40,6.05,49.25,1.64,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/7.1.3/0724,714679001,C09AA,S3,Lizro 20 mg,Lisinopril,20,mg,TAB,30,,51.71,7.39,8.27,67.37,2.25,24 July 2012,,,
866,Aurobindo Pharma Pty Ltd,A40/21.2/0638,714680001,A10BA,S3,Mengen 500 mg,Metformin,500,mg,TAB,100,,26.54,3.97,4.27,34.77,0.35,16 September 2011, ,,
866,Aurobindo Pharma Pty Ltd,A40/21.2/0639,714681001,A10BA,S3,Mengen 850 mg,Metformin,850,mg,TAB,60,,30.32,4.33,4.85,39.50,0.66,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,A40/1.2/0653,714685001,N06AX,S5,Mytra 30 mg,Mirtazapine,30,mg,TAB,30,,249.90,35.70,39.98,325.58,10.85,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,41/2.6.5/0748,714686001,N05AX,S5,Auropidone 0.5 mg,Risperidone,1,mg,TAB,30,,124.27,17.75,19.88,161.90,5.40,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,41/2.6.5/0264,714687001,N05AX,S5,Rutra 1 mg Tablets,Risperidone,1,mg,TAB,30,,203.70,29.10,32.59,265.39,8.85,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,41/2.6.5/0265,714688001,N05AX,S5,Rutra 2 mg Tablets,Risperidone,2,mg,TAB,30,,345.19,49.31,55.23,449.73,14.99,29 June 2012,,,
866,Aurobindo Pharma Pty Ltd,41/2.6.5/0266,714689001,N05AX,S5,Rutra 3 mg ,Risperidone,3,mg,TAB,30,,504.53,72.08,80.72,657.32,21.91,29 June 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.2/0687,716122001,J01CA,S4,YOMAX 250 mg,Amoxycillin Trihydrate,250,mg,CAP ,500,,138.72,11.79,21.07,171.58,0.34,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/20.1.2/0688,716123001,J01CA,S4,YOMAX 500 mg,Amoxycillin Trihydrate,500,mg,CAP ,100,,57.37,4.88,8.72,70.97,0.71,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/2.6.5/0267,714690001,N05AX,S5,Rutra 4 mg Tablets,Risperidone,4,mg,TAB,30,,698.68,99.81,111.79,910.28,30.34,05 April 2012,,,
866,Aurobindo Pharma (Pty) Ltd,41/2.6.5/1056,714691001,N05AX,S5,Rutra 1 mg/ml Solution,Risperidone,1,mg/ml,SOL,30,,263.69,39.40,42.43,345.53,11.52,13 August 2012,Discontinued,,
866,Aurobindo Pharma (Pty) Ltd,44/20.2.8/0307,715072001,J05AF,S4,Zefin 300 mg Tablets,Tenofovir,300,mg,TAB,30,,165.34,23.62,26.45,215.41,7.18,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,44/20.2.8/0589,715073001,J05AF,S4,DELADEX 250 mg CAPSULES,Didanosine,250,mg,CAP,30,,124.03,17.72,19.85,161.60,5.39,05 April 2012,,,
866,Aurobindo Pharma Pty Ltd,44/20.2.8/0590,715074001,J05AF,S4,DELADEX 400 mg CAPSULES,Didanosine,400,mg,CAP,30,,160.06,22.87,25.61,208.54,6.95,05 April 2012,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1/0545,708094001,C08CA,S3,Austell-Amlodipine 5mg,Amlodipine Besylate,5,mg,TAB,30,,50.99,5.10,7.85,63.95,2.13,06 July 2012,,,
589, Austell Laboratories (PTY) Ltd,A39/7.1/0546,708095001,C08CA,S3,Austell-Amlodipine,Amlodipine Besylate,10,mg,TAB,30,,80.40,8.93,12.51,101.84,3.39,07 April 2011,,,
589,Austell Laboratories (Pty) Ltd,A40/7.5/0093,717073001,C10AA,S4,Austell Pravastatin 10mg,Pravastatin Sodium,10,mg,TAB,30,,93.41,9.34,14.39,117.14,3.90,19 July 2012,,,
589,Austell Laboratories (Pty) Ltd,41/7.1.3/0497,717068001,C09CA,S3,Austell Losartan 50,Losartan Potassium,50,mg,TAB,30,,53.80,5.38,8.29,67.47,2.25,23 August 2012,,,
589,Austell Laboratories (Pty) Ltd,41/7.1.3/0498,717069001,C09CA,S3,Austell Losartan 100,Losartan Potassium,100,mg,TAB,30,,61.09,6.11,9.41,76.61,2.55,23 August 2012,,,
589,Austell Laboratories (Pty) Ltd,42/7.1.3/0027,717070001,C09CA,S3,Austell Losartan Co Tablets,Losartan Potassium,50,mg,TAB,30,,58.28,5.83,8.98,73.09,2.44,23 August 2012,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
589,Austell Laboratories (Pty) Ltd,A40/7.5/0094,717074001,C10AA,S4,Austell Pravastatin 20mg,Pravastatin Sodium,20,mg,TAB,30,,117.89,11.79,18.16,147.83,4.93,19 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A40/7.5/0095,717075001,C10AA,S4,Austell Pravastatin 40mg,Pravastatin Sodium,40,mg,TAB,30,,144.51,14.45,22.25,181.21,6.04,19 July 2012,,,
589,Austell Laboratories (Pty) Ltd,41/20.1.1/1018,717066001,J01MA,S4,Austell Levofloxacin 250mg,Levofloxacin Hemihydrate,250,mg,TAB,5,,54.69,5.47,8.42,68.59,13.72,16 July 2012,,,
589,Austell Laboratories (Pty) Ltd,41/20.1.1/1019,717067001,J01MA,S4,Austell Levofloxacin 500mg,Levofloxacin Hemihydrate,500,mg,TAB,5,,90.91,9.09,14.00,114.00,22.80,16 July 2012,,,
589,Austell Laboratories (Pty) Ltd,38/20.1.1/0012,704351001,J01MA,S4,Austell ciprofloxacin,Ciprofloxacin,500,mg,TAB,10,,14.28,1.59,2.22,18.09,1.81,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/20.1.1/0012,704351002,J01MA,S4,Austell ciprofloxacin,Ciprofloxacin,500,mg,TAB,100,,142.79,15.87,22.21,180.87,1.81,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/20.1.1/0012,704352001,J01MA,S4,Austell-Cirpofloxacin,Ciprofloxacin,750,mg,TAB,10,,59.29,6.59,9.22,75.10,7.51,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/20.1.1/0012,704352002,J01MA,S4,Austell-Cirpofloxacin,Ciprofloxacin,750,mg,TAB,100,,592.89,65.88,92.23,751.00,7.51,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/20.1.1/0012,704353001,J01MA,S4,Austell ciprofloxacin,Ciprofloxacin,250,mg,TAB,10,,8.41,0.93,1.31,10.65,1.07,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/20.1.1/0011,704353002,J01MA,S4,Austell ciprofloxacin,Ciprofloxacin,250,mg,TAB,100,,84.15,9.35,13.09,106.58,1.07,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/7.1.3/0092,704355001,C09AA,S3,Austell lisinopril,Lisinopril,20,mg,TAB,30,,49.43,5.49,7.69,62.61,2.09,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/20.2.2/0014,704356001,J02AC,S4,Austell-Fluconazole,Fluconazole,200,mg,CAP,28,,259.60,28.84,40.38,328.82,11.74,07 April 2011,,,
589,Austell Laboratories (Pty) Ltd,38/20.2.2/0058,704357001,J02AC,S4,Austell-Fluconazole 150 mg capsules,Fluconazole,150,mg,CAP,1,,13.97,1.55,2.17,17.70,17.70,07 April 2011,,,
589,Austell Laboratories (Pty) Ltd,38/20.2.2/0058,704357003,J02AC,S4,Austell-Fluconazole 150 mg capsules,Fluconazole,150,mg,CAP,4,,55.87,6.21,8.69,70.77,17.69,07 April 2011,,,
589,Austell Laboratories (Pty) Ltd,38/20.2.2/0013,704358001,J02AC,S4,Austell-Fluconazole,Fluconazole,50,mg,CAP,14,,73.35,8.15,11.41,92.91,6.64,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,37/5.7.1/0580,704359001,R06AE,S2,Austell cetirizine,Cetirizine,10,mg,TAB,10,,10.76,1.20,1.67,13.63,1.36,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,37/5.7.1/0580,704359002,R06AE,S2,Austell cetirizine,Cetirizine,10,mg,TAB,30,,32.28,3.59,5.02,40.89,1.36,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,36/3.1/0405,704361002,M01AB,S3,Austell diclofenac sodium 25mg/ml (75mg/3ml,Diclofenac,75,mg/3ml,INJ,50,,40.78,4.53,6.34,51.66,0.01,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A38/7.5/0477,705464001,C10A1,S4,Austell Simvastatin 10mg,Simvastatin,10,mg,TAB,30,,23.91,2.39,3.68,29.98,1.00,19 June 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/7.5/0478,705465001,C10A1,S4,Austell Simvastatin 20mg,Simvastatin,20,mg,TAB,30,,26.12,2.61,4.02,32.75,1.09,19 June 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/7.5/0479,705467001,C10A1,S4,Austell Simvastatin 40mg,Simvastatin,40,mg,TAB,30,,26.12,2.61,4.02,32.75,1.09,19 June 2012,,,
589,Austell Laboratories (Pty) Ltd,37/20.1.2/0004,705637001,J01CA,S4,Austell-Amoxicillin 500 mg,Amoxicillin,500,mg,CAP,500,,170.10,18.90,26.46,215.46,0.43,08 October 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1.3/0239,705752001,C09AA,S3,Austell-Ramipril,Ramipril,1,mg,CAP,30,,53.35,5.93,8.30,67.58,2.25,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1.3/0240,705753001,C09AA,S3,Austell-Ramipril,Ramipril,3,mg,CAP,30,,65.81,7.31,10.24,83.35,2.78,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1.3/0241,705754001,C09AA,S3,Austell-Ramipril,Ramipril,5,mg,CAP,30,,98.75,10.97,15.36,125.09,4.17,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1.3/0242,705755001,C09AA,S3,Austell-Ramipril 10 mg,Ramipril ,10,mg,CAP,30,,32.31,3.59,5.03,40.93,1.36,08 October 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1.3/0108,707292001,C09BA,S3,Lisozide 10 (Tablets),Lisinopril,10,mg,TAB,30,,47.13,4.71,7.26,59.10,1.97,06 July 2012,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
589,Austell Laboratories (Pty) Ltd,A39/7.1.3/0109,707291001,C09BA,S3,Lisozide 20 (Tablets),Lisinopril,20,mg,TAB,30,,74.36,7.44,11.45,93.25,3.11,06 July 2012,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
589,Austell Laboratories (Pty) Ltd,A40/21.2/0193,717076001,A10BB,S3,Austell Glimepiride 1mg,Glimepiride,1,mg,TAB,30,,34.03,3.40,5.24,42.67,1.42,11 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A40/21.2/0194,717077001,A10BB,S3,Austell Glimepiride 2mg,Glimepiride,2,mg,TAB,30,,66.72,6.67,10.27,83.66,2.79,11 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A40/21.2/0196,717078001,A10BB,S3,Austell Glimepiride 4mg,Glimepiride,4,mg,TAB,30,,103.64,10.36,15.96,129.96,4.33,11 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/21.2/0504,705757001,A10BA,S3,Austell Metformin 500 mg Tablets,Metformin Hydrochloride,500,mg,TAB,100,,28.67,2.87,4.42,35.95,0.36,06 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/21.2/0504,705757002,A10BA,S3,Austell Metformin 500 mg Tablets,Metformin Hydrochloride,500,mg,TAB,500,,143.34,14.33,22.07,179.75,0.36,06 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/21.2/0505,705758001,A10BA,S3,Austell Metformin 850 mg Tablets,Metformin Hydrochloride,850,mg,TAB,60,,31.29,3.13,4.82,39.24,0.65,06 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/21.2/0505,705758002,A10BA,S3,Austell Metformin 850 mg Tablets,Metformin Hydrochloride,850,mg,TAB,300,,156.46,15.65,24.09,196.20,0.65,06 July 2012,,,
589,Austell Laboratories (Pty) Ltd,38/21.2/0206,705759001,A10BB,S3,Austell-Gliclazide,Gliclazide,40,mg,TAB,30,,9.90,1.10,1.54,12.54,0.42,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,38/21.2/0207,705760001,A10BB,S3,Austell Gliclazide 80 mg,Gliclazide,80,mg,TAB,60,,35.12,3.51,5.41,44.04,0.73,06 July 2012,,,
589,Austell Laboratories (Pty) Ltd,A38/5.2/0501,705872001,C07A0,S3,Tenopress,Atenolol ,25,mg,TAB,30,,10.79,1.20,1.68,13.66,0.46,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A38/5.2/0503,705873001,C07A0,S3,Tenopress,Atenolol ,100,mg,TAB,30,,24.30,2.70,3.78,30.78,1.03,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A38/5.2/0502,705874001,C07A0,S3,Tenopress,Atenolol ,50,mg,TAB,30,,18.47,2.05,2.87,23.39,0.78,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/20.1.1/0176,707288001,J01DD,S4,Austell-Ceftriaxone 1 g,Ceftriaxone ,1000,mg,INJ,1,,15.74,1.75,2.45,19.93,19.93,25 May 2011,,,
589,Austell Laboratories (Pty) Ltd,37/20.1.1/0364,707289001,J01DD,S4,"Austell-Cefotaxime 0,5 g",Cefotaxime ,1,g,INJ,1,,9.32,1.04,1.45,11.80,11.80,25 May 2011,,,
589,Austell Laboratories (Pty) Ltd,37/20.1.1/0365,707290001,J01DD,S4,"Austell-Cefotaxime 1,0 g",Cefotaxime ,1,g,INJ,1,,13.98,1.55,2.17,17.71,17.71,25 May 2011,,,
681,Covidien (Pty) Ltd,42/35/0689,717348001,V09FX,S4,Ultra-technekow FM,Sodium molybdate,22,GBq,INJ,22,,"9,000.00","1,400.00","1,456.00","11,856.00",551.44,16 July 2012,,,
,,,,,,,Sodium pertechnetate,21,GBq,,,,,,,,,,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0287,707293001,N06AB,S5,Austell-Setraline,Sertraline,100,mg,TAB,30,,115.99,12.89,18.04,146.92,4.90,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0286,707294001,N06AB,S5,Austell-Sertraline,Setraline Hydrochloride,50,mg,TAB,30,,82.16,9.13,12.78,104.07,3.47,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0337,707396001,N06AB,S5,Austell-Citalopram,Citalopram,10,mg,TAB,30,,32.81,3.65,5.10,41.55,1.39,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0339,707397001,N06AB,S5,Austell-Citalopram,Citalopram,40,mg,TAB,30,,73.01,8.11,11.36,92.48,3.08,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0338,707398001,N06AB,S5,Austell-Citalopram,Citalopram,20,mg,TAB,30,,51.10,5.68,7.95,64.73,2.16,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0640,707399001,N06AB,S5,Austell-Paroxetine,Paroxetine,20,mg,TAB,30,,122.60,13.62,19.07,155.29,5.18,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/1.2/0641,707400001,N06AB,S5,Austell-paroxetine,Paroxetine,30,mg,TAB,30,,151.28,16.81,23.53,191.62,6.39,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,A39/20.1.2/0488,707407001,J01CR,S4,Austell-co-amoxiclav,Amoxicillin,250,mg,TAB,15,,22.99,2.55,3.58,29.13,1.94,30 May 2010,,,
,,,,,,,Potassium Clavulanate,,,,,,,,,,,,,,
589,Austell Laboratories (Pty) Ltd,A39/20.1.2/0489,707408001,J01CR,S4,Austell-Co-Amoxyclav,Amoxicillin,500,mg,TAB,15,,33.54,3.73,5.22,42.48,2.83,30 May 2010,,,
,,,,,,,Potassium Clavulanate,,,,,,,,,,,,,,
589,Austell Laboratories (Pty) Ltd,37/18.1/0433,707423001,C03CA,S3,Austell-Furosemide,Furosemide,40,mg,TAB,30,,14.70,1.63,2.29,18.62,0.62,30 May 2010,,,
589,Austell Laboratories (Pty) Ltd,37/20.1.2/0003,707499001,J01CA,S4,Austell-Amoxicillin 250mg,Amoxycillin Trihydrate,250,mg,CAP,500,,89.10,9.90,13.86,112.86,0.23,11 November 2011,,,
589,Austell Laboratories (Pty) Ltd,A40/2.5/0273,707787001,N03AX,S3,Austell-lamotrigine,Lamotrigine,25,mg,TAB,60,,94.24,10.47,14.66,119.37,1.99,30 May 2010,,,
