Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000001119,Boston Scientific (Pty) Ltd,43/32.16/0352,719079001,  LO4AA,S4,Promus Element™ Monorail Everolimus-Eluting Coronary Stent System 4.00 x 38mm,Everolimus,100,μg/cm2,DES,1,1,"4,889.50",812.25,798.25,"6,500.00","6,500.00",21 January 2016,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720050001,  LO4AA,S4,Promus Premier™ 3.00 x 16mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720052001,  LO4AA,S4,Promus Premier™ 3.50 x 16mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720055001,  LO4AA,S4,Promus Premier™ 4.00 x 16mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720056001,  LO4AA,S4,Promus Premier™ 2.75 x 20mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720057001,  LO4AA,S4,Promus Premier™ 3.00 x 20mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720058001,  LO4AA,S4,Promus Premier™ 3.50 x 20mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720059001,  LO4AA,S4,Promus Premier™ 4.00 x 20mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720060001,  LO4AA,S4,Promus Premier™ 2.25 x 8mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720061001,  LO4AA,S4,Promus Premier™ 2.50 x 8mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720063001,  LO4AA,S4,Promus Premier™ 2.75 x 8mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720064001,  LO4AA,S4,Promus Premier™ 3.00 x 8mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720065001,  LO4AA,S4,Promus Premier™ 3.50 x 8mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720066001,  LO4AA,S4,Promus Premier™ 4.00 x 8mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720067001,  LO4AA,S4,Promus Premier™ 2.25 x 12mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720068001,  LO4AA,S4,Promus Premier™ 2.50 x 12mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720069001,  LO4AA,S4,Promus Premier™ 2.75x 12mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720071001,  LO4AA,S4,Promus Premier™ 3.00 x 12mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720072001,  LO4AA,S4,Promus Premier™  3.50 x 12mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720073001,  LO4AA,S4,Promus Premier™ 2.25 x 20mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720074001,  LO4AA,S4,Promus Premier™ 4.00 x 12mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720075001,  LO4AA,S4,Promus Premier™ 2.25 x 16mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720076001,  LO4AA,S4,Promus Premier™ 2.50 x 16mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720077001,  LO4AA,S4,Promus Premier™ 2.75 x 16mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720078001,  LO4AA,S4,Promus Premier™ 2.50 x 20mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720079001,  LO4AA,S4,Promus Premier™ 2.25 x 24mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720080001,  LO4AA,S4,Promus Premier™ 2.50 x 24mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720081001,  LO4AA,S4,Promus Premier™ 2.75 x 24mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720082001,  LO4AA,S4,Promus Premier™ 3.00 x 24mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720083001,  LO4AA,S4,Promus Premier™  3.50 x 24mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720084001,  LO4AA,S4,Promus Premier™ 4.00 x 24mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720085001,  LO4AA,S4,Promus Premier™ 2.25 x 28mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720086001,  LO4AA,S4,Promus Premier™ 2.50 x 28mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720087001,  LO4AA,S4,Promus Premier™ 2.75 x 28mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720088001,  LO4AA,S4,Promus Premier™ 3.00 x 28mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720090001,  LO4AA,S4,Promus Premier™ 3.50 x 28mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720091001,  LO4AA,S4,Promus Premier™ 4.00 x 28mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720092001,  LO4AA,S4,Promus Premier™ 2.25 x 32mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720093001,  LO4AA,S4,Promus Premier™ 2.50 x 32mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720094001,  LO4AA,S4,Promus Premier™ 2.75 x 32mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720095001,  LO4AA,S4,Promus Premier™  3.00 x 32mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720096001,  LO4AA,S4,Promus Premier™ 3.50 x 32mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720097001,  LO4AA,S4,Promus Premier™ 4.00 x 32mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720098001,  LO4AA,S4,Promus Premier™2.50 x 38mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720099001,  LO4AA,S4,Promus Premier™ 2.75 x 38mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720101001,  LO4AA,S4,Promus Premier™ 3.00 x 38mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,4532.16/0352,720102001,  LO4AA,S4,Promus Premier™ 3.50 x 38mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000001119,Boston Scientific (Pty) Ltd,45/32.16/0352,720103001,  LO4AA,S4,Promus Premier™ 4.00 x 38mm,Everolimus,100,μg/cm2,DES,1,1,"11,687.75",812.25,"1,750.00","14,250.00","14,250.00",31 July 2014,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,35/20.1.1/0345,702483003,J01DD,S4,"Rociject 1,0 G Injection",Ceftriaxone,1,g,INJ,4,1,11.18,1.67,1.80,14.65,4.19,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,37/20.1.1/0454,703067001,J01CR,S4,Tazobax,Piperacillin,4,g,INJ,20,1,168.09,25.22,27.06,220.37,11.02,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,,703067001,,,,Tazobactam,1,g,,,,,,,,,,,,
0000000163,Brimpharm Sa (Pty) Ltd,37/20.1.1/0352,703319001,J01DD,S4,"Rociject 2,0 G Injection",Ceftriaxone,2,g,INJ,40,1,34.97,5.24,5.63,45.84,1.15,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,37/20.1.1/0368,703320001,J01DD,S4,"Rociject 0,5 G Injection",Ceftriaxone,1,g,INJ,2,1,15.63,2.34,2.52,20.49,10.24,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A38/7.1/0355,704620001,C08CA,S3,"Amlosyn 5,0 Mg",Amlodipine,5,mg,TAB,30,1,96.45,17.02,15.89,129.36,4.31,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A38/7.1/0356,704621001,C08CA,S3,Amlosyn 10 Mg,Amlodipine,10,mg,TAB,30,1,135.40,23.90,22.30,181.61,6.05,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A39/5.10/0462,705078001,A04AA,S4,"Nausetron 4,0 Mg Injection",Ondansetron,2,mg/ml,INJ,2,5,137.83,20.67,22.19,180.69,18.07,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A39/5.10/0463,705079001,A04AA,S4,"Nausetron 8,0 Mg Injection",Ondansetron ,2,mg/ml,INJ,4,5,275.67,41.35,44.38,361.40,18.07,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A39/20.1.1/0125,705569001,J01DD,S4,"Taziject 0,5 G",Ceftazidime,1,g,INJ,2,1,51.44,7.71,8.28,67.43,44.96,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A39/20.1.1/0126,705570001,J01DD,S4,"Taziject 1,0 G",Ceftazidime,1,g,INJ,3,1,63.17,9.48,10.17,82.81,27.60,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,A39/20.1.1/0127,705572001,J01DD,S4,"Taziject 2,0 G",Ceftazidime,2,g,INJ,10,1,126.37,18.95,20.35,165.67,16.57,27 March 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,A40/34/0317,714723001,G04CA,S4,Prostaflo SR,Tamsulosin HCl,0,mg,CAP,30,1,165.11,16.51,25.43,207.04,6.90,27 March 2015,,,
0000000163,Brimpharm Sa (Pty) Ltd,43/20.1.1/0221,717181001,J01FA,S4,Zeemide 500 Mg,Azithromycin,500,mg,TAB,3,1,82.68,8.27,12.73,103.68,34.56,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,44/21.12/0261,717971001,L02BG,S4,Trozolt,Letrozole,3,mg,TAB,30,1,595.50,89.32,95.88,780.70,26.02,16 November 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,37/20.1.1/0136,718070001,J01DB,S4,"Zefkol 0,5 g Injection",Cefazolin,1,g,INJ,2,10,72.98,10.95,11.75,95.67,4.78,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,37/20.1.1/0137,718071001,J01DB,S4,"Zefkol 1,0 g Injection",Cefazolin,1,g,INJ,3,10,81.18,12.18,13.07,106.42,4.26,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,43/21.12/0395,718109001,G04CB,S4,Fenryde 5,Finasteride,5,mg,TAB,28,1,172.00,19.11,26.76,217.86,7.78,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,44/10.2.2/0847,718123001,R03DC,S3,Kulair 4,Montelukast,4,mg,TAB,28,1,187.95,28.19,30.26,246.40,8.80,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,44/10.2.2/0848,718124001,R03DC,S3,Kulair 5,Montelukast,5,mg,TAB,28,1,187.95,28.19,30.26,246.40,8.80,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,44/10.2.2/0849,718125001,R03DC,S3,Kulair 10,Montelukast,10,mg,TAB,28,1,187.95,28.19,30.26,246.40,8.80,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,45/2.5/0411,718465001,N03AG,S3,Navalpro CR 200,Sodium Valproate,133,mg,TAB,100,1,184.22,27.63,29.66,241.51,2.42,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,,718465001,,,,Valproic Acid,58,mg,,,,,,,,,,,,
0000000163,Brimpharm Sa (Pty) Ltd,45/2.5/0091,718466001,N03AG,S3,Navalpro CR 300,Sodium Valproate,200,mg,TAB,100,1,276.18,41.43,44.46,362.07,3.62,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,,718466001,,,,Valproic Acid,87,mg,,,,,,,,,,,,
0000000163,Brimpharm Sa (Pty) Ltd,45/2.5/0092,718468001,N03AG,S3,Navalpro CR 500,Sodium Valproate,333,mg,TAB,100,1,457.11,68.57,73.60,599.28,5.99,27 March 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,,718468001,,,,Valproic Acid,145,mg,,,,,,,,,,,,
0000000163,Brimpharm Sa (Pty) Ltd,44/7.1.3/0907,718506001,C09CA,S3,Irtanel 150,Irbesartan,150,mg,TAB,28,1,77.74,11.67,12.52,101.93,3.64,23 October 2015,,Generic,
0000000163,Brimpharm Sa (Pty) Ltd,44/7.1.3/0908,718507001,C09CA,S3,Irtanel 300,Irbesartan,300,mg,TAB,28,1,77.74,11.67,12.52,101.93,3.64,23 October 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,44/2.6.5/0572,720527001,N5A1,S5,"Lanazyp 2,5",Olanzapine,3,mg,TAB,28,1,161.31,17.75,25.07,204.12,7.29,27 March 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,44/2.6.5/0573,720528001,N5A1,S5,Lanazyp 5,Olanzapine,5,mg,TAB,28,1,322.69,35.49,50.15,408.33,14.58,27 March 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,44/2.6.5/0574,720529001,N5A1,S5,Lanazyp 10,Olanzapine,10,mg,TAB,28,1,434.07,47.74,67.45,549.26,19.62,27 March 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,44/7.1.3/0910,720582001,C09CA,S3,Antosart 150,Irbesartan,150,mg,TAB,28,1,72.39,6.30,11.02,89.71,3.20,27 March 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,44/7.1.3/0911,720583001,C09CA,S3,Antosart 300,Irbesartan,300,mg,TAB,28,1,83.08,7.22,12.64,102.94,3.68,27 March 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,45/2.5/0093,720762001,N03AG,S3,Eprolep CR 300,Sodium Valproate,200,mg,TAB,100,1,294.07,17.64,43.64,355.35,3.55,21 May 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,,720762001,,,,Valproic Acid,87,mg,,,,,,,,,,,,
0000000163,Brimpharm SA (Pty) Ltd,45/2.5/0094,721055001,N03AG,S3,Eprolep CR 500,Sodium Valproate,333,mg,TAB,100,1,486.72,29.20,72.23,588.15,5.88,21 May 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,,721055001,,,,Valproic Acid,145,mg,,,,,,,,,,,,
0000000163,Brimpharm SA (Pty) Ltd,44/5.7.2/0892,721164001,A04AA,S4,Grantryl 1mg/1ml,Granisetron,1,mg/1 ml,INJ,1,5,106.40,15.96,17.13,139.49,27.90,08 June 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,44/5.7.2/0893,721165001,A04AA,S4,Grantryl 3mg/3ml,Granisetron,3,mg/3 ml,INJ,3,5,319.20,47.88,51.39,418.47,27.90,08 June 2015,,Generic,
0000000163,Brimpharm SA (Pty) Ltd,45/2.5/0412,721460001,N03AG,S3,Eprolep CR 200,Sodium Valproate,133,mg,TAB,100,1,198.19,11.89,29.41,239.49,2.39,25 August 2015,,Generic,
,Brimpharm SA (Pty) Ltd,,721460001,,,,Valproic Acid,58,mg,,,,,,,,,,,,
0000000335,Bristol Myers Squibb,D/7.5/39,836559002,C10AC,S2,Questran lite,Colestyramine,4,g,SAC,50,1,269.89,42.97,43.80,356.66,7.13,07 May 2015,,Originator,
0000000335,Bristol Myers Squibb (Pty) Ltd,44/26/0205,718478001,LO1XE,S4,Sprycel 100mg Tablets,Dasatinib,100,mg,TAB,30,1,"17,689.71",707.59,"2,575.62","20,972.92",699.10,17 March 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,H/20.1.1/284,702749028,J01GB,S4,Amikin 2ml,Amikacin,100,mg/2ml,INJ,2,,150.03,17.52,23.46,191.00,47.75,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,H/20.1.1/285,702757012,J01GB,S4,Amikin 2ml,Amikacin,250,mg,INJ,5,,327.05,21.03,48.73,396.81,39.68,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,H/20.1.1/286,702765015,J01GB,S4,Amikin 2ml,Amikacin,500,mg,INJ,5,,514.89,33.16,76.73,624.78,62.48,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,35/26/0196,704126001,L01CD,S4,Taxol 300 ,Paclitaxel,300,mg,INJ,50,1,"1,340.30",67.01,197.02,"1,604.33",32.08,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,36/20.2.8/0065,704783001,J05AF,S4,Videx EC  ,Didanosine,250,mg,CAP,30,1,165.43,9.93,24.55,199.90,6.66,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,36/20.2.8/0066,704785001,J05AF,S4,Videx EC  ,Didanosine,400,mg,CAP,30,1,213.48,12.81,31.68,257.97,8.60,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A38/2.7/0561,705103001,N02BE,S3,Perfalgan 1g,Paracetamol,1,g/100ml,INJ,100,12,226.25,33.94,36.43,296.62,0.25,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A38/2.6.5/0595,705634001,N05AX,S5,Abilify 10mg,Aripiprazole,10,mg,TAB,30,1,901.59,54.10,133.80,"1,089.48",36.32,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A38/2.6.5/0596,705635001,N05AX,S5,Abilify 15mg,Aripiprazole,15,mg,TAB,30,1,"1,113.31",66.80,165.22,"1,345.33",44.84,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A38/2.6.5/0598,705636001,N05AX,S5,Abilify ,Aripiprazole,30,mg,TAB,30,1,"1,975.45",136.80,295.72,"2,407.97",80.27,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A39/20.2.8/0088,708257001,J05AE,S4,Reyataz,Atazanavir,150,mg,CAP,60,1,222.17,6.87,32.07,261.11,4.35,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A39/20.2.8/0089,708258001,J05AE,S4,Reyataz,Atazanavir,200,mg,CAP,60,1,266.60,8.25,38.48,313.33,5.22,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A40/3.2/0053,709807001,N02BE,S3,Perfalgan Paediatric 10mg/ml,Paracetamol,500,mg/50ml,INJ,50,12,113.13,16.97,18.21,148.31,0.25,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,D/26/174,710121008,L01DC,S4,Blenoxane ,Bleomycin,15,mg,INJ,1,,369.87,23.84,55.12,448.83,448.83,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A40/20.2.8/0277,710258001,J05AF,S4,"Baraclude 0,5 mg Tablet",Entecavir,1,mg,TAB,30,1,"2,271.98",145.02,338.38,"2,755.38",91.85,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,A40/20.2.8/0278,710259001,J05AF,S4,Baraclude,Entecavir,1,mg,TAB,30,1,"4,559.43",273.57,676.62,"5,509.62",183.65,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,41/26/1039,711441001,LO1XE,S4,Sprycel 20 mg Tablets,Dasatanib ,20,mg,TAB,60,1,"7,075.88",283.04,"1,030.25","8,389.17",139.82,17 March 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,41/26/1040,711442001,L01XE,S4,Sprycel 50mg Tablets,Dasatanib ,50,mg,TAB,60,1,"17,689.71",707.59,"2,575.62","20,972.92",349.55,17 March 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,41/26/1041,711443001,L01XE,S4,Sprycel 70mg Tablets,Dasatanib ,70,mg,TAB,60,1,"24,725.96",989.04,"3,600.10","29,315.10",488.59,17 March 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,,711443001,,,,Promethazine HCl,3,mg/5ml,,,,,,,,,,,,
0000000335,Bristol-Myers Squibb (Pty) Ltd,41/34/0068,711678001,A10BX,S3,Byetta 5 µg ,Exenetide,250, µg/ml,INJ,1,1,232.93,7.57,33.67,274.17,228.48,07 August 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,41/34/0069,711684001,A10BX,S3,Byetta 10 µg ,Exenetide,250, µg/ml,INJ,2,1,465.85,15.15,67.34,548.34,228.48,07 August 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,41/2.6.5/0493,712192001,N05AX,S5,Abilify 5mg,Aripiprazole,5,mg,TAB,30,1,637.99,38.28,94.68,770.95,25.70,07 May 2015,,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,N/7.1/84,712353003,C09AA,S3,Capoten,Captopril,25,mg,TAB,60,1,128.08,20.53,20.81,169.42,2.82,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,D/20.1.1/256,712957006,J01DB,S4,Cefril ,Cefradine,250,mg,CAP,20,1,137.39,19.63,21.98,179.00,8.95,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,D/20.1.1/255,712965009,J01DB,S4,Cefril ,Cefradine,500,mg,CAP,20,1,241.34,31.12,38.14,310.61,15.53,20 May 2014,discontinued,Originator,
0000000335,Bristol-Myers Squibb (Pty) Ltd,N/20.1.1/63,712973001,J01DB,S4,Cefril a  ,Cefradine,1,g,INJ,1,,101.88,6.55,15.18,123.61,123.61,20 May 2014,discontinued,Originator,
