Dtabase Of Medicine Prices 31st March 2010,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000771,Fresenuis Kabi,H/24/5,845817020,B05XA,S1,Half Darrows & Dextrose 5% 1000ml,Glucose,50,g/1000ml,INJ,12,,163.59,23.37,26.17,213.14,0.02,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845817019,B05XA,S1,Half Darrows & Dextrose 5% 1000ml,Glucose,50,g/1000ml,INJ,1,,13.63,1.95,2.18,17.76,0.02,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845795008,B05XA,S1,Half Darrows & Dextrose 5% 200ml,Glucose,50,g/1000ml,INJ,40,,479.85,68.55,76.78,625.18,0.08,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845795009,B05XA,S1,Half Darrows & Dextrose 5% 200ml,Glucose,50,g/1000ml,INJ,30,,359.89,51.41,57.58,468.88,0.08,26-MAR-1010,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845795007,B05XA,S1,Half Darrows & Dextrose 5% 200ml,Glucose,50,g/1000ml,INJ,1,,12.00,1.71,1.92,15.63,0.08,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845809009,B05XA,S1,Half Darrows & Dextrose 5% 500ml,Glucose,50,g/1000ml,INJ,20,,261.63,37.38,41.86,340.87,0.03,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845809010,B05XA,S1,Half Darrows & Dextrose 5% 500ml,Glucose,50,g/1000ml,INJ,18,,235.47,33.64,37.67,306.78,0.03,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,H/24/5,845809008,B05XA,S1,Half Darrows & Dextrose 5% 500ml,Glucose,50,g/1000ml,INJ,1,,13.08,1.87,2.09,17.04,0.03,2010-03-26,,,
,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,
,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,
0000000771,Fresenuis Kabi,J/8.2/405,730599019,B01AB,S4,Heparin Fresenius 1000 iu/ml Ampoule -1ml,Heparin,1000,iu/ml,INJ,10,,90.31,11.29,14.22,115.82,11.58,2009-04-14,,,
0000000771,Fresenuis Kabi,J/8.2/405,782254004,B01AB,S4,Heparin Fresenius 1000 iu/ml vial-5ml,Heparin,1000,iu/ml,INJ,10,,104.12,13.02,16.40,133.54,2.67,2009-04-14,,,
0000000771,Fresenuis Kabi,J/8.2/407,782270026,B01AB,S4,Heparin Fresenius 25000 iu/ml vial - 5ml,Heparin,25000,iu/ml,INJ,10,,276.68,34.59,43.58,354.85,7.10,2009-04-14,,,
0000000771,Fresenuis Kabi,J/8.2/406,730602001,B01AB,S4,Heparin Fresenius 5000 iu/ml Ampoule-1ml,Heparin,5000,iu/ml,INJ,10,,173.96,21.75,27.40,223.11,22.31,2009-04-14,,,
0000000771,Fresenuis Kabi,J/8.2/406,782262007,B01AB,S4,Heparin Fresenius 5000 iu/ml Vial -5ml,Heparin,5000,iu/ml,INJ,10,,279.68,34.96,44.05,358.69,7.17,2009-04-14,,,
0000000771,Fresenuis Kabi,K/25.2/316,869201019,B05XA,S1,Intralipid 20% -100ml,Refined soya oil,20,g,INJ,12,,"2,368.92",296.04,373.08,"3,038.04",2.53,2009-03-02,,,
0000000771,Fresenuis Kabi,K/25.2/316,869201018,B05XA,S1,Intralipid 20% -100ml,Refined soya oil,20,g,INJ,1,,197.41,24.67,31.09,253.17,2.53,2009-03-02,,,
0000000771,Fresenuis Kabi,K/25.2/316,869228006,B05XA,S1,Intralipid 20% -500ml,Refined soya oil,100,g,INJ,12,,"10,463.36","1,480.52","1,865.52","15,190.56",2.53,2009-03-02,,,
0000000771,Fresenuis Kabi,K/25.2/316,869228005,B05XA,S1,Intralipid 20% -500ml,Refined soya oil,100,g,INJ,1,,987.04,123.38,155.46,"1,265.88",2.53,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/329,815446005,B05XA,S1,Intramed Dextrose 20%/1000ml,Glucose,200,g,INJ,12,,920.52,115.08,144.96,"1,180.60",0.10,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/329,815446004,B05XA,S1,Intramed Dextrose 20%/1000ml,Glucose,200,g,INJ,1,,76.71,9.59,12.08,98.38,0.10,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/329,803006004,B05XA,S1,Intramed Dextrose 20%/500ml,Glucose,100,g,INJ,20,,767.00,95.80,120.80,983.60,0.10,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/329,711334002,B05XA,S1,Intramed Dextrose 20%/500ml,Glucose,100,g,INJ,18,,690.30,86.22,108.72,885.24,0.10,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/329,711334001,B05XA,S1,Intramed Dextrose 20%/500ml,Glucose,100,g,INJ,1,,38.35,4.79,6.04,49.18,0.10,2009-03-02,,,
0000000771,Fresenuis Kabi,29/24/0559,834041007,B05XA,S1,Intramed Dextrose 35% 1000ml,Glucose,350,g,INJ,12,,"1,062.84",132.84,167.40,"1,363.10",0.11,2009-03-02,,,
0000000771,Fresenuis Kabi,29/24/0559,834041006,B05XA,S1,Intramed Dextrose 35% 1000ml,Glucose,350,g,INJ,1,,88.57,11.07,13.95,113.59,0.11,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/196,803014008,B05XA,S1,Intramed Dextrose 50% 500ml,Glucose,500,g,INJ,20,,"1,387.00",173.40,218.40,"1,778.80",0.18,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/196,803014009,B05XA,S1,Intramed Dextrose 50% 500ml,Glucose,500,g,INJ,18,,"1,248.30",156.06,196.56,"1,600.92",0.18,2009-03-02,,,
0000000771,Fresenuis Kabi,L/24/196,803014007,B05XA,S1,Intramed Dextrose 50% 500ml,Glucose,500,g,INJ,1,,69.35,8.67,10.92,88.94,0.18,2009-03-02,,,
0000000771,Fresenuis Kabi,30/23/0073,824984006,B05XA,S1,Intramin 8.5% with Electrolytes 1000ml,Protein hydrolysates,88,g,INJ,12,,"4,374.24",546.72,688.92,"5,609.88",0.47,2009-03-02,,,
0000000771,Fresenuis Kabi,30/23/0073,824984005,B05XA,S1,Intramin 8.5% with Electrolytes 1000ml,Protein hydrolysates,88,g,INJ,1,,364.52,45.56,57.41,467.49,0.48,2009-03-02,,,
0000000771,Fresenuis Kabi,28/24/0553,868035018,B05XA,S1,Intrapour Sodium Chloride 1000ml,Sodium chloride,1,g/ml,INJ,10,,76.50,9.60,12.05,98.15,0.01,2010-03-26,,,
0000000771,Fresenuis Kabi,28/24/0553,868035009,B05XA,S1,Intrapour Sodium Chloride 1000ml,Sodium chloride,1,g/ml,INJ,1,,7.65,0.96,1.21,9.82,0.01,2010-03-26,,,
0000000771,Fresenuis Kabi,28/24/0553,703304003,B05XA,S1,Intrapour Sodium Chloride 500ml,Sodium chloride,1,g/ml,INJ,24,,167.25,20.91,26.34,214.50,0.02,2009-03-30,,,
0000000771,Fresenuis Kabi,28/24/0553,703304002,B05XA,S1,Intrapour Sodium Chloride 500ml,Sodium chloride,1,g/ml,INJ,1,,6.97,0.87,1.10,8.94,0.02,2009-03-30,,,
0000000771,Fresenuis Kabi,L/34/377,894096006,B05XA,S1,Intrapour Sodium Chloride  PVC 1000ml,Sodium chloride,1,g/1000ml,INJ,12,,115.20,14.40,18.12,147.72,12.31,2009-03-02,,,
0000000771,Fresenuis Kabi,L/34/377,894096005,B05XA,S1,Intrapour Sodium Chloride  PVC 1000ml,Sodium chloride,1,g/1000ml,INJ,1,,9.60,1.20,1.51,12.31,12.31,2009-03-02,,,
0000000771,Fresenuis Kabi,28/34/0137,867438011,V07AB,S1,Intrapour Water 1000ml,Water,1000,ml,INJ,10,,76.70,9.60,12.10,98.40,9.84,2009-03-02,,,
0000000771,Fresenuis Kabi,28/34/0137,867438002,V07AB,S1,Intrapour Water 1000ml,Water,1000,ml,INJ,1,,7.67,0.96,1.21,9.84,9.84,2009-03-02,,,
0000000771,Fresenuis Kabi,L/34/338,894648005,V07AB,S1,Intrapour Water PVC 1000ml,Water,1000,ml,INJ,12,,144.48,18.12,22.80,185.40,15.45,2009-03-02,,,
0000000771,Fresenuis Kabi,L/34/338,894648004,V07AB,S1,Intrapour Water PVC 1000ml,Water,1000,ml,INJ,1,,12.04,1.51,1.90,15.45,15.45,2009-03-02,,,
0000000771,Fresenuis Kabi,Article 21B,703321001,V06DD,S1,ITN 1002 A *,Amino acids,1,ZZZ,INF,1,,494.25,61.78,77.84,633.87,633.87,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium phosphate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,703323001,V06DD,S1,ITN 1003 A *,Amino acids,1,ZZZ,INF,1,,364.83,45.60,57.46,467.89,467.89,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,892283002,V06DD,S1,ITN 1005 A,Amino acids,1,ZZZ,INF,1,,267.64,33.46,42.15,343.25,343.25,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,817589023,V06DD,S1,ITN 1005 N,Amino acids,1,ZZZ,INF,1,,219.28,27.41,34.54,281.23,281.23,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,817171002,V06DD,S1,ITN 1006 N,Amino acids,1,ZZZ,INF,1,,219.26,27.41,34.53,281.20,281.20,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,838748007,V06DD,S1,ITN 1502 A,Amino acids,1,ZZZ,INF,1,,606.24,75.78,95.48,777.50,777.50,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,700847003,V06DD,S1,ITN 1502S ,Amino acids,1,ZZZ,INF,1,,610.69,76.34,96.18,783.21,783.21,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,701272001,V06DD,S1,ITN 1503 A ,Amino acids,1,ZZZ,INF,1,,510.96,63.87,80.48,655.31,655.31,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,,819751006,V06DD,S1,ITN 1600 A,Amino acids,1,ZZZ,INF,1,,998.55,124.82,157.27,"1,449.68","1,449.68",2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,865001006,V06DD,S1,ITN 1601 A,Amino acids,1,ZZZ,INF,1,,423.98,53.00,66.78,543.76,543.76,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium phosphate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,822116006,V06DD,S1,ITN 1601 N,Amino acids,1,ZZZ,INF,1,,361.23,45.15,56.89,463.27,463.27,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,842362002,V06DD,S1,ITN 1602 A ,Amino acids,1,ZZZ,INF,1,,610.70,76.34,96.19,783.23,783.23,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Fat emulsions,1,ZZZ,,,,,,,,,,,,
,,,,,,,Glucose,1,ZZZ,,,,,,,,,,,,
,,,,,,,Iodine,1,ZZZ,,,,,,,,,,,,
,,,,,,,Magnesium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Manganese,1,ZZZ,,,,,,,,,,,,
,,,,,,,Nicotinamide,1,ZZZ,,,,,,,,,,,,
,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,ZZZ,,,,,,,,,,,,
,,,,,,,Pyridoxine (vit B6),1,ZZZ,,,,,,,,,,,,
,,,,,,,Riboflavin (vit B2),1,ZZZ,,,,,,,,,,,,
,,,,,,,Selenium,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium chloride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Sodium fluoride,1,ZZZ,,,,,,,,,,,,
,,,,,,,Thiamine (vit B1),1,ZZZ,,,,,,,,,,,,
,,,,,,,Zinc chloride,1,ZZZ,,,,,,,,,,,,
0000000771,Fresenuis Kabi,Article 21B,701476003,V06DD,S1,ITN 1603 A ,Amino acids,1,ZZZ,INF,1,,507.13,63.39,79.87,650.39,650.39,2009-03-02,,,
,,,,,,,Calcium (different salts in combination),1,ZZZ,,,,,,,,,,,,
,,,,,,,Calcium pantothenate,1,ZZZ,,,,,,,,,,,,
,,,,,,,Copper sulfate,1,ZZZ,,,,,,,,,,,,
